300287711,00018,30028771100018,O,,,,,2019-11-14T14:00:18,true,1,,,,,,11100,MONTREDON-DES-CORBIERES,,,11255,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
300287752,00020,30028775200020,O,,,,,,true,1,,,,RUE,HENRI ROUZAUD,11100,NARBONNE,,,11262,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.08,NAP,N
300287794,00014,30028779400014,O,,,,,,true,1,,,,RUE,DE L'ANCIEN COURRIER,11100,NARBONNE,,,11262,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.12,NAP,N
300287810,00034,30028781000034,O,1983-01-01,NN,,,,true,3,,6,,RUE,DU MONT TAUCH,11100,NARBONNE,,,11262,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,50.3A,NAF1993,N
300287885,00010,30028788500010,O,,,,,,true,1,,10,,AV,DU 3 SEPTEMBRE,06320,CAP D'AIL,,,06032,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
300287901,00015,30028790100015,O,,NN,,,,true,1,,41,,RTE,D'ESPAGNE,11190,COUIZA,,,11103,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
300287943,00017,30028794300017,O,1974-01-01,,,,2008-12-06T04:03:48,true,4,,,,DOM,DE FONTORBE,11290,ARZENS,,,11018,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,23.70Z,NAFRev2,N
300287968,00022,30028796800022,O,,,,,2019-11-14T14:00:18,true,1,,,,RUE,VICTOR HUGO,11600,CONQUES-SUR-ORBIEL,,,11099,,,,,,,,,,,,,,,,,,,1994-09-30,F,,,,,45.2V,NAF1993,N
300287976,00017,30028797600017,O,,NN,,,,true,1,,,,,,11230,CHALABRE,,,11091,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,55.71,NAP,N
300287984,00037,30028798400037,O,1983-04-01,NN,,,2015-11-15T03:19:12,true,4,,,,RUE,JEAN MELLIES,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,2015-09-30,F,,,,,68.20B,NAFRev2,N
300287992,00014,30028799200014,O,,NN,,,,true,1,,,,,,11570,CAVANAC,,,11085,,,,,,,,,,,,,,,,,,,1988-04-30,F,,,,,64.43,NAP,N
300288008,00018,30028800800018,O,,NN,,,2019-11-14T14:00:18,true,1,,,,,,11160,CAUNES-MINERVOIS,,,11081,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
300288057,00056,30028805700056,O,1988-03-17,NN,,,2008-01-04T19:09:43,true,6,,9,,AV,DU TENNIS,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300288057,00064,30028805700064,O,1991-04-08,NN,,,,false,3,VILLA LA VOLONTE,,,IMP,DU NID,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1995-11-30,F,,,,,70.3A,NAF1993,N
300288081,00049,30028808100049,O,1990-10-17,NN,,,2007-10-02T08:42:09,true,3,,9,,RUE,DE L HORLOGE,11400,CASTELNAUDARY,,,11076,,,,,,,,,,,,,,,,,,,2007-08-21,F,,,,,74.2A,NAFRev1,N
300288107,00018,30028810700018,O,,NN,,,,true,1,,15,,RUE,DE LA REPUBLIQUE,09100,PAMIERS,,,09225,,,,,,,,,,,,,,,,,,,,F,,,,,64.47,NAP,N
300288198,00033,30028819800033,O,1998-10-16,NN,,,2008-11-07T00:16:39,true,4,,6,,AV,DES CAPUCINS,11800,TREBES,,,11397,,,,,,,,,,,,,,,,,,,2004-03-05,F,,,,,45.2V,NAFRev1,N
300288206,00026,30028820600026,O,1985-11-01,NN,,,,true,1,,42,,RUE,DE LA FUSTERIE,66000,PERPIGNAN,,,66136,,,,,,,,,,,,,,,,,,,1991-10-02,F,,,,,55.1A,NAF1993,N
300288222,00031,30028822200031,O,,,,,,true,1,,68,,RUE,DU THYM,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,1990-09-24,F,,,,,55.60,NAP,N
300288289,00022,30028828900022,O,,NN,,,,true,1,,84,,AV,BAUDIN,87000,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,1993-08-31,F,,,,,52.6E,NAF1993,N
300288362,00027,30028836200027,O,1900-01-01,NN,,,2006-12-15T00:14:55,false,3,,45,,AV,DU GENERAL DE GAULLE,16800,SOYAUX,,,16374,,,,,,,,,,,,,,,,,,,1992-07-31,F,,,,,52.6E,NAF1993,N
300288362,00035,30028836200035,O,2001-02-01,NN,,,2021-07-13T08:36:55,true,6,CENTRALES-BOX,36,,PL,DES HALLES,16000,ANGOULEME,,,16015,,,,,,45,,AV,DU GENERAL DE GAULLE,16800,SOYAUX,,,16374,,,,,2021-04-30,F,,,,,47.81Z,NAFRev2,N
300288404,00019,30028840400019,O,,,,,,true,1,,,,BD,DE CESSOLE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300288420,00023,30028842000023,O,,NN,,,,true,1,,61,,RUE,JULES GOELLER,16100,COGNAC,,,16102,,,,,,,,,,,,,,,,,,,1992-02-25,F,,,,,45.4M,NAF1993,N
300288446,00010,30028844600010,O,,,,,,true,1,,,,RUE,VICTOR HUGO,16400,LA COURONNE,,,16113,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300288453,00016,30028845300016,O,,NN,,,,true,1,,,,,LES DEFFENDS,16230,FONTENILLE,,,16141,,,,,,,,,,,,,,,,,,,2002-10-31,F,,,,,01.4A,NAF1993,N
300288461,00019,30028846100019,O,1900-01-01,,,,2007-01-18T09:10:33,true,3,,,,,LE GRAND ARSAC,16410,GARAT,,,16146,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,01.4A,NAF1993,N
300288461,00027,30028846100027,O,1900-01-01,,,,2007-01-18T09:10:33,false,3,,,,,LE GRAND ARSAC,16410,BOUEX,,,16055,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,01.4A,NAF1993,N
300288503,00026,30028850300026,O,,,,,2019-11-14T14:00:20,true,1,,7,,RUE,DU SOUVENIR,16160,GOND-PONTOUVRE,,,16154,,,,,,,,,,,,,,,,,,,1993-03-25,F,,,,,45.2V,NAF1993,N
300288511,00045,30028851100045,O,1989-01-01,NN,,,2011-04-28T00:10:42,false,4,,8,,RUE,FREDERIC MISTRAL,16430,CHAMPNIERS,,,16078,,,,,,,,,,,,,,,,,,,2000-09-30,F,,,,,74.1J,NAF1993,N
300288511,00052,30028851100052,O,2000-10-01,NN,,,2008-01-04T19:09:43,true,3,,16,,RTE,D AGRIS,16430,CHAMPNIERS,,,16078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300288529,00013,30028852900013,O,1971-01-01,NN,,,2019-11-14T14:00:20,true,1,,292,,RTE,DE PARIS,16160,GOND-PONTOUVRE,,,16154,,,,,,,,,,,,,,,,,,,1998-08-31,F,,,,,55.1A,NAF1993,O
300288545,00019,30028854500019,O,,,,,,true,1,,,,RUE,DE LA TOUR,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.11,NAP,N
300288552,00015,30028855200015,O,,NN,,,,true,1,,,,,,12390,MAYRAN,,,12142,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
300288594,00025,30028859400025,O,1995-10-01,NN,,,2019-11-14T14:00:20,true,3,,,,,LE GRAND MONTVALLON,16370,CHERVES-RICHEMONT,,,16097,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.20Z,NAFRev2,N
300288628,00021,30028862800021,O,1992-08-01,NN,,,2006-10-26T23:47:29,true,3,,,,,LA PATRELLE DE LUCHAC,16200,CHASSORS,,,16088,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,70.2C,NAFRev1,N
300288651,00015,30028865100015,O,1974-01-01,NN,,,2019-11-14T14:00:18,true,4,,,,RTE,DE L'AERODROME,12120,CASSAGNES-BEGONHES,,,12057,,,,,,,,,,,,,,,,,,,2006-09-30,F,,,,,50.2Z,NAFRev1,O
300288669,00017,30028866900017,O,1973-01-01,NN,,,,true,4,SOC PENAROYA,108,,,VAL DE RIAUX,13016,MARSEILLE 16,,,13216,,,,,,,,,,,,,,,,,,,2003-04-30,F,,,,,52.6E,NAFRev1,N
300288735,00016,30028873500016,O,1974-01-01,NN,,,2019-11-14T14:00:20,true,3,,,,LD,TERRE DU GOT,16110,MARILLAC-LE-FRANC,,,16209,,,,,,,,,,,,,,,,,,,2006-01-31,F,,,,,45.3E,NAFRev1,N
300288743,00036,30028874300036,O,,,,,,true,1,,,,BD,EDOUARD ANDRIEU,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,87.07,NAP,N
300288750,00031,30028875000031,O,1982-12-01,NN,,,,true,1,,,,,PREAN BAS,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,2001-10-22,F,,,,,45.2V,NAF1993,O
300288768,00017,30028876800017,O,,NN,,,,true,1,,10,,CHE,DU PONT LAMY,16440,NERSAC,,,16244,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,87.01,NAP,N
300288776,00010,30028877600010,O,,,,,,true,1,,30,,RUE,BORREDON,12300,FIRMI,,,12100,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.42,NAP,N
300288784,00014,30028878400014,O,,,,,,true,1,,,,,,16400,PUYMOYEN,,,16271,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.10,NAP,N
300288792,00017,30028879200017,O,,NN,,,,true,1,,5,,BD,THIERS,16000,ANGOULEME,,,16015,,,,,,,,,,,,,,,,,,,1987-12-28,F,,,,,77.10,NAP,N
300288800,00018,30028880000018,O,1900-01-01,,,,2015-07-01T15:18:35,false,2,,,,,LA GRANDE BASTIDE CAZAULX,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300288800,00026,30028880000026,O,2015-06-01,,,,2021-02-23T10:35:39,true,1,"L'OREE DU BOIS, VILLA NUMERO 15",95,,TRA,DE LA MONTRE,13011,MARSEILLE 11,,,13211,,,,,,,,,,,,,,,,,,,2015-06-01,A,,,,,90.03A,NAFRev2,N
300288826,00021,30028882600021,O,,,,,,true,1,,,,RUE,FELIX PYAT,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
300288867,00017,30028886700017,O,1900-01-01,NN,,,2019-11-14T14:00:20,false,3,,1,,AV,DU PRESIDENT WILSON,16600,RUELLE-SUR-TOUVRE,,,16291,,,,,,,,,,,,,,,,,,,1995-11-30,F,,,,,52.4N,NAF1993,N
300288867,00025,30028886700025,O,2000-01-01,NN,,,2019-11-14T14:00:21,true,3,,24,,RUE,JULES DAVID,17880,LES PORTES-EN-RE,,,17286,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,70.2A,NAF1993,N
300288883,00014,30028888300014,O,,,,,2019-11-14T14:00:20,true,1,,2,,IMP,GRANDE COUR,16600,RUELLE-SUR-TOUVRE,,,16291,,,,,,,,,,,,,,,,,,,1997-06-30,F,,,,,45.3E,NAF1993,N
300288891,00017,30028889100017,O,,,,,,true,1,,,,,LA LIMOUSINE N 42,11620,VILLEMOUSTAUSSOU,,,11429,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,49.02,NAP,N
300288917,00010,30028891700010,O,1974-01-01,NN,,,2008-11-07T00:16:39,false,4,,,,,,11620,VILLEMOUSTAUSSOU,,,11429,,,,,,,,,,,,,,,,,,,2001-06-01,F,,,,,93.0D,NAF1993,O
300288917,00028,30028891700028,O,2001-06-01,NN,,,2008-11-07T00:16:39,true,4,,11,,BD,JEAN JAURES,11620,VILLEMOUSTAUSSOU,,,11429,,,,,,,,,,,,,,,,,,,2007-06-30,F,,,,,93.0D,NAFRev1,N
300288925,00013,30028892500013,O,1972-01-01,NN,,,2019-11-14T14:00:20,true,6,,,,RUE,DES FRERES LAGARDE,16330,SAINT-AMANT-DE-BOIXE,,,16295,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,45.2U,NAFRev1,O
300288958,00014,30028895800014,O,,,,,2019-11-14T14:00:20,true,1,,,,,GRANDE RUE,16450,SAINT-CLAUD,,,16308,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
300288974,00011,30028897400011,O,,,,,,true,1,,1,,,,11250,POMAS,,,11293,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N
300288982,00014,30028898200014,O,1900-01-01,NN,,,2021-01-14T11:11:19,true,5,,1,,,MOULIN DE LA MARDELIE,16450,SAINT-LAURENT-DE-CERIS,,,16329,,,,,,,,,,,,,,,,,,,2020-12-03,A,,,,,74.90B,NAFRev2,N
300288990,00025,30028899000025,O,,NN,,,2019-11-14T14:00:20,true,1,,,,,,16450,SAINT-CLAUD,,,16308,,,,,,,,,,,,,,,,,,,1996-12-19,F,,,,,85.1G,NAF1993,N
300289014,00015,30028901400015,O,,NN,,,,true,1,,,,,,16140,AIGRE,,,16005,,,,,,,,,,,,,,,,,,,,F,,,,,48.05,NAP,N
300289030,00029,30028903000029,O,,NN,,,,true,1,,117,,AV,CAMILLE PELLETAN,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,1988-12-19,F,,,,,62.46,NAP,N
300289048,00039,30028904800039,O,,,,,,true,1,,57,,AV,CYRILLE BESSET,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.2C,NAF1993,N
300289071,00015,30028907100015,O,1900-01-01,,,,,true,4,,198,,BD,DE LA LIBERATION,13004,MARSEILLE 4,,,13204,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,52.3E,NAF1993,N
300289154,00019,30028915400019,O,,NN,,,,true,1,,,,,,11310,SAISSAC,,,11367,,,,,,,,,,,,,,,,,,,1982-10-31,F,,,,,67.01,NAP,N
300289188,00017,30028918800017,O,,NN,,,2019-11-14T14:00:21,true,1,,,,,CHEZ GATY,16320,VAUX-LAVALETTE,,,16394,,,,,,,,,,,,,,,,,,,,F,,,,,15.12,NAP,N
300289220,00018,30028922000018,O,,,,,,true,1,,,,,CHARNAIS,17380,ARCHINGEAY,,,17017,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,15.10,NAP,N
300289238,00036,30028923800036,O,,,,,2019-11-14T14:00:34,true,1,,16,,RUE,GAMBETTA,34350,VALRAS-PLAGE,,,34324,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
300289261,00012,30028926100012,O,,,,,,true,1,,,,BD,JEAN JAURES,11500,QUILLAN,,,11304,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300289311,00015,30028931100015,O,,,,,,true,1,,,,,LA GARDE,17560,BOURCEFRANC-LE-CHAPUS,,,17058,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300289329,00017,30028932900017,O,1900-01-01,NN,,,2010-03-02T05:04:40,true,4,,23,,IMP,BEL AIR,17560,BOURCEFRANC-LE-CHAPUS,,,17058,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,03.21Z,NAFRev2,N
300289337,00010,30028933700010,O,1900-01-01,NN,,,2008-11-07T00:16:39,true,4,,40,,RUE,JEAN JAURES,17560,BOURCEFRANC-LE-CHAPUS,,,17058,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,52.6D,NAFRev1,O
300289337,00036,30028933700036,O,1995-10-15,NN,,,2006-11-25T09:11:35,false,3,MARCHE COUVERT. BANC NO 41,,,,MARCHE,17300,ROCHEFORT,,,17299,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,52.2C,NAFRev1,N
300289345,00013,30028934500013,O,,,,,,true,1,,,,BD,BAILLE,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300289352,00019,30028935200019,O,,NN,,,,true,1,,,,,,11600,VILLEGAILHENC,,,11425,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,01.80,NAP,N
300289360,00038,30028936000038,O,1991-02-22,NN,,,2019-11-14T14:00:18,true,3,,,,DOM,LES GELIS,11300,SAINT-POLYCARPE,,,11364,,,,,,,,,,,,,,,,,,,1996-10-10,F,,,,,01.4A,NAF1993,N
300289410,00015,30028941000015,O,,NN,,,,true,1,,,,LD,CORSIN,17270,CERCOUX,,,17077,,,,,,,,,,,,,,,,,,,1991-03-01,F,,,,,55.60,NAP,N
300289428,00017,30028942800017,O,1973-01-01,NN,,,2006-12-15T00:14:55,false,3,,,,,,17620,CHAMPAGNE,,,17083,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,55.4A,NAF1993,O
300289428,00025,30028942800025,O,2002-11-15,NN,,,2008-01-04T19:09:43,true,4,,54,,AV,RENE CAILLE,17620,CHAMPAGNE,,,17083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.30Z,NAFRev2,N
300289451,00035,30028945100035,O,,NN,,,2019-01-11T15:33:43,true,1,,12,,RUE,DU QUEBEC,17320,HIERS BROUAGE,,,17189,,,,,,,,,,,,,,,,,,,1997-09-30,F,,,,,55.3B,NAF1993,N
300289527,00024,30028952700024,O,1990-10-10,NN,,,2019-12-17T08:51:47,true,3,,26,,TRA,DE LA BATTERIE,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300289550,00067,30028955000067,O,1991-08-01,NN,,,2009-01-19T07:29:05,false,4,RATTACHEMENT MAIRIE,1,,PL,DE L'HOTEL DE VILLE,16000,ANGOULEME,,,16015,,,,,,,,,,,,,,,,,,,2004-09-30,F,,,,,52.6E,NAFRev1,N
300289550,00075,30028955000075,O,2009-01-15,,,,2012-11-09T00:11:13,true,2,,33,,RUE,DU GENERAL LECLERC,29430,PLOUESCAT,,,29185,,,,,,,,,,,,,,,,,,,2009-08-31,F,,,,,47.89Z,NAFRev2,N
300289576,00021,30028957600021,O,,NN,,,2019-11-14T14:00:21,true,1,,6,,RUE,DE L OCEAN,17138,SAINT-XANDRE,,,17414,,,,,,,,,,,,,,,,,,,,F,,,,,69.12,NAP,N
300289584,00017,30028958400017,O,1900-01-01,NN,,,2010-06-17T04:37:50,true,4,RES LA GENETTE,14,,RUE,DE MISSY,17000,LA ROCHELLE,,,17300,,,,,,,,,,,,,,,,,,,2010-03-31,F,,,,,86.90E,NAFRev2,N
300289592,00010,30028959200010,O,1900-01-01,,,,2006-11-25T09:11:35,true,4,,99,,AV,JEAN GUITON,17000,LA ROCHELLE,,,17300,,,,,,,,,,,,,,,,,,,2006-06-05,F,,,,,85.1E,NAFRev1,N
300289600,00011,30028960000011,O,,,,,,true,1,,,,RUE,DU LIGNON,17000,LA ROCHELLE,,,17300,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
300289634,00010,30028963400010,O,1900-01-01,,,,2011-11-18T00:10:18,true,4,,12,,ALL,DES CHENES BLANCS,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-05-20,F,,,,,82.99Z,NAFRev2,N
300289675,00013,30028967500013,O,,,,,,true,1,,,,,CAMPING MONTLABEUR,17190,SAINT GEORGES D'OLERON,,,17337,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300289691,00010,30028969100010,O,1987-12-31,NN,,,2008-01-04T19:09:43,true,3,SAUZELLE,24,,RUE,DES PETITS PRES,17190,SAINT GEORGES D'OLERON,,,17337,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.42Z,NAFRev2,N
300289709,00028,30028970900028,O,1980-10-01,,,,,true,4,,,,AV,DU MOULIN DE FRANCE,13500,MARTIGUES,,,13056,,,,,,,,,,,,,,,,,,,1999-12-25,F,,,,,45.3A,NAF1993,N
300289717,00013,30028971700013,O,1900-01-01,NN,,,2007-02-09T06:28:11,true,3,,10,,PL,DES AUGUSTINES,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2006-03-31,F,,,,,85.1C,NAFRev1,N
300289758,00017,30028975800017,O,,NN,,,2019-11-14T14:00:21,true,1,,,,,,17150,SAINT-THOMAS-DE-CONAC,,,17410,,,,,,,,,,,,,,,,,,,1988-09-30,F,,,,,87.03,NAP,N
300289766,00028,30028976600028,O,1982-10-22,NN,,,2006-10-26T23:47:30,true,4,,8,,PL,DU SYNODE,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,85.1E,NAFRev1,O
300289782,00017,30028978200017,O,,NN,,,,true,1,,4,,RUE,GEORGES CLEMENCEAU,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,52.5Z,NAF1993,N
300289816,00013,30028981600013,O,1974-01-01,NN,,,,true,1,,26,,RUE,FREDERIC MESTREAU,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,1999-10-15,F,,,,,52.2L,NAF1993,N
300289824,00025,30028982400025,O,2003-04-02,NN,,,2010-12-05T05:54:26,true,4,,13,,RUE,JEAN PHILIPPE RAMEAU,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,2010-10-31,F,,,,,73.11Z,NAFRev2,N
300289832,00010,30028983200010,O,,,,,,true,1,,,,,GRAND RUE,11590,SALLELES D'AUDE,,,11369,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
300289857,00017,30028985700017,O,,,,,,true,1,,,,,,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
300289865,00010,30028986500010,O,,NN,,,,true,1,,33,,AV,DENIS SEMERIA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,,F,,,,,84.12,NAP,N
300289873,00014,30028987300014,O,,NN,,,,true,1,,17,,RUE,JULES DUFAURE,17600,SAUJON,,,17421,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,85.04,NAP,N
300289881,00017,30028988100017,O,,,,,,true,1,,,,RUE,EMILE ZOLA,11610,PENNAUTIER,,,11279,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
300289923,00025,30028992300025,O,1988-06-02,NN,,,2006-11-25T09:11:35,true,3,LES STUDINES BAT A1 APPT 1,,,CHE,DU CARREAU DE LANES,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.2A,NAFRev1,N
300289956,00017,30028995600017,O,,NN,,,,true,1,,,,,,30960,LES MAGES,,,30152,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
300289964,00011,30028996400011,O,,,,,,true,1,,12,,RUE,DE BEAUTEVILLE,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,1989-06-16,F,,,,,78.02,NAP,N
300289972,00014,30028997200014,O,,,,,,true,1,,,,QUAI,DES DOCKS,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
300289980,00017,30028998000017,O,,,,,2019-11-14T14:00:30,true,1,,,,,MAS DE L'HORIZON,30220,AIGUES-MORTES,,,30003,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300289998,00027,30028999800027,O,,NN,,,,true,1,,10,,GR,JEAN MOULIN,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,1997-08-29,F,,,,,67.2Z,NAF1993,O
300290012,00016,30029001200016,O,1974-01-01,NN,,,2008-01-04T19:09:43,true,3,,5,,RUE,ALBERT 1ER,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300290053,00028,30029005300028,O,1994-01-15,NN,,,2011-04-23T04:23:41,true,4,,11,,,PLAN DE BRIE,30140,ANDUZE,,,30010,,,,,,,,,,,,,,,,,,,2010-01-01,F,,,,,68.31Z,NAFRev2,O
300290095,00037,30029009500037,O,,NN,,,2019-11-14T14:00:22,true,1,,93,,AV,VICTOR HUGO,19110,BORT-LES-ORGUES,,,19028,,,,,,,,,,,,,,,,,,,1994-07-31,F,,,,,50.3B,NAF1993,O
300290137,00037,30029013700037,O,,NN,,,,true,1,,,,,CIDEX 8590,30330,TRESQUES,,,30331,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.6E,NAF1993,O
300290145,00014,30029014500014,O,,NN,,,,true,1,,,,,,30140,BAGARD,,,30027,,,,,,,,,,,,,,,,,,,1990-06-30,F,,,,,55.60,NAP,N
300290152,00051,30029015200051,O,2005-07-01,,,,2019-11-14T14:00:30,true,2,PATARAN,,,RTE,RN 113,30670,AIGUES-VIVES,,,30004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300290194,00012,30029019400012,O,1974-01-01,NN,,,2008-07-24T14:34:05,true,4,,12,,RUE,DE L HOTEL DE VILLE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2008-06-30,F,,,,,47.78A,NAFRev2,N
300290202,00013,30029020200013,O,,,,,,true,1,,,,RUE,GRETRY,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.10,NAP,N
300290244,00031,30029024400031,O,1982-03-21,NN,,,2007-06-20T06:26:11,true,4,,52,,CHE,DES GENETS,30820,CAVEIRAC,,,30075,,,,,,,,,,,,,,,,,,,2003-01-01,F,,,,,85.1G,NAF1993,N
300290244,00049,30029024400049,O,1994-02-21,NN,,,,false,4,,9,,PL,DU CHATEAU,30820,CAVEIRAC,,,30075,,,,,,,,,,,,,,,,,,,2003-01-01,F,,,,,85.1G,NAF1993,N
300290251,00028,30029025100028,O,1989-07-01,NN,,,,false,3,,18,,BD,GAMBETTA,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1995-07-23,F,,,,,85.1G,NAF1993,N
300290251,00036,30029025100036,O,1995-07-23,NN,,,2020-09-29T08:36:05,true,6,,3,,RUE,GENERAL PERRIER,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2020-09-30,F,,,,,86.90E,NAFRev2,N
300290269,00012,30029026900012,O,,,,,,true,1,,,,RTE,D'UZES,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
300290285,00042,30029028500042,O,1992-12-16,NN,,,2019-11-14T14:00:34,false,4,IMM LE MAGUELON,,,PL,DES HEROS,34750,VILLENEUVE-LES-MAGUELONE,,,34337,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,52.2L,NAF1993,O
300290285,00059,30029028500059,O,2003-10-01,NN,,,2019-11-14T14:00:14,true,6,,4,,AV,DES MARRONNIERS,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,2015-06-29,F,,,,,47.26Z,NAFRev2,O
300290327,00018,30029032700018,O,,,,,,true,1,,,,PL,PYTHAGORE,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1993-08-27,F,,,,,93.0D,NAF1993,N
300290368,00012,30029036800012,O,1900-01-01,NN,,,2013-05-18T02:23:27,true,5,,307,,AV,MONSEIGNEUR CLAVERIE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2011-03-31,F,,,,,86.23Z,NAFRev2,N
300290392,00012,30029039200012,O,,NN,,,,true,1,,60,A,RUE,NATIONALE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1994-05-31,F,,,,,77.10,NAP,N
300290400,00013,30029040000013,O,,,,,,true,1,,,,RUE,CANTEDUC,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
