304759665,00017,30475966500017,O,,NN,,,,true,1,,55,,RUE,JUSTIN CATAYEE,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,70.2C,NAF1993,N
304759673,00037,30475967300037,O,1997-01-20,NN,,,2014-07-08T00:12:38,true,5,,,,,AEROPORT,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2012-06-30,F,,,,,96.02A,NAFRev2,O
304759681,00014,30475968100014,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,MARCHE DU BOURG,97211,RIVIERE-PILOTE,,,97220,,,,,,,,,,,,,,,,,,,1991-09-24,F,,,,,52.2C,NAF1993,N
304759699,00040,30475969900040,O,1991-07-20,,,,,false,4,,7,,RUE,DE LA POSTE,59285,ARNEKE,,,59018,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,45.2V,NAF1993,N
304759699,00057,30475969900057,O,1992-07-01,,,,2008-11-07T00:20:25,false,3,,21,,RUE,DE CASSEL,59285,ARNEKE,,,59018,,,,,,,,,,,,,,,,,,,1994-07-13,F,,,,,45.2V,NAF1993,N
304759699,00065,30475969900065,O,1994-07-13,NN,,,2014-07-08T00:12:38,true,4,,2260,,RTE,DE ST OMER,59670,ZUYTPEENE,,,59669,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,43.99C,NAFRev2,O
304759707,00017,30475970700017,O,1900-01-01,NN,,,2019-11-14T14:01:06,false,3,,27,,RUE,J GALOT,97354,REMIRE-MONTJOLY,,,97309,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,60.2E,NAF1993,O
304759707,00025,30475970700025,O,2001-07-01,,,,2019-11-14T14:01:06,false,3,,10,,AV,MAL DE LATTRE DE TASSIGNY,97354,REMIRE-MONTJOLY,,,97309,,,,,,,,,,,,,,,,,,,2002-06-01,F,,,,,60.2E,NAF1993,N
304759707,00033,30475970700033,O,2002-06-01,00,2018,,2020-08-25T10:22:57,false,6,,27,,RUE,JEAN GALOT,97354,REMIRE-MONTJOLY,,,97309,,,,,,,,,,,,,,,,,,,2018-11-30,F,,,,,49.32Z,NAFRev2,O
304759707,00041,30475970700041,O,2018-11-30,01,2018,,2021-02-23T10:36:54,true,1,,18,,RUE,JEAN GALOT,97354,REMIRE-MONTJOLY,,,97309,,,,,,,,,,,,,,,,,,,2018-11-30,A,,,,TRANSPORT C. JEROLON,49.31Z,NAFRev2,O
304759715,00010,30475971500010,O,1900-01-01,NN,,,2019-11-14T14:01:06,true,4,,,,LD,PAIN DE SUCRE,97230,SAINTE-MARIE,,,97228,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,62.11,NAP,N
304759731,00017,30475973100017,O,1900-01-01,,,,2019-11-14T14:01:06,true,3,,,,RTE,DE BALATA,97234,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1994-02-25,F,,,,,60.2L,NAF1993,N
304759749,00019,30475974900019,O,,,,,2021-10-26T13:06:39,true,1,,29,,AV,DE LA LIBERTE,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
304759764,00018,30475976400018,O,,NN,,,,true,1,,,,,LES MARRONNIERS,59380,CROCHTE,,,59162,,,,,,,,,,,,,,,,,,,,F,,,,,01.00,NAP,N
304759780,00014,30475978000014,O,1975-01-01,NN,,,2019-11-14T14:00:47,true,4,,4,,RUE,HENRI BARBUSSE,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,2012-02-16,F,,,,,96.02A,NAFRev2,N
304759798,00032,30475979800032,O,,NN,,,2019-11-14T14:00:47,true,1,,,,,HAMEAU DE ROUILLON,59158,FLINES-LES-MORTAGNE,,,59238,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N
304759806,00041,30475980600041,O,,NN,,,,true,1,,53,,RUE,LEON BLUM,62300,LENS,,,62498,,,,,,,,,,,,,,,,,,,1996-04-05,F,,,,,55.4B,NAF1993,N
304759814,00011,30475981400011,O,1900-01-01,,,,,true,3,,,,CITE,N'ZILA,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1994-02-01,F,,,,,45.2V,NAF1993,N
304759822,00014,30475982200014,O,,,,,2019-11-14T14:01:06,true,1,,,,,ANSE MITAN CHEZ ANDRE,97229,LES TROIS-ILETS,,,97231,,,,,,,,,,,,,,,,,,,1996-07-20,F,,,,,55.1A,NAF1993,N
304759848,00019,30475984800019,O,,,,,,true,1,,,,RUE,DE LA GARE,59170,CROIX,,,59163,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
304759871,00037,30475987100037,O,,,,,2019-11-14T14:01:06,true,1,,,,,LD DELGRES,97114,TROIS-RIVIERES,,,97132,,,,,,,,,,,,,,,,,,,1991-12-15,F,,,,,55.60,NAP,N
304759889,00047,30475988900047,O,,NN,,,,true,1,,,,RUE,DE GEMBLOUX,59240,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,1995-01-15,F,,,,,92.3F,NAF1993,N
304759897,00032,30475989700032,O,1992-05-04,NN,,,2019-11-14T14:01:02,false,3,,48,,AV,JEAN BAPTISTE IVALDI,83500,LA SEYNE-SUR-MER,,,83126,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,55.5C,NAF1993,N
304759897,00040,30475989700040,O,1993-02-11,NN,,,2019-11-14T14:01:02,false,3,IMM EUROPA  ANGLE AV POILU,,,AV,DE L EUROPE UNIE,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,1996-02-19,F,JD CUISINES,,,,52.4H,NAF1993,N
304759897,00057,30475989700057,O,1996-02-19,NN,,,2006-12-08T06:17:24,true,4,LAC ST PIERRE,,,DOM,DE ST PIERRE,11310,SAISSAC,,,11367,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,55.3A,NAF1993,N
304759913,00052,30475991300052,O,1993-12-01,NN,,,2019-11-14T14:01:06,true,1,,,,,BEAUSEJOUR JAMBETTE,97200,FORT-DE-FRANCE,,,97209,,,,,,,,,,,,,,,,,,,1998-02-16,F,,,,,70.2C,NAF1993,N
304759939,00024,30475993900024,O,1988-12-31,NN,,,2019-11-14T14:00:47,true,4,,180,,AV,DE PETITE SYNTHE,59760,GRANDE-SYNTHE,,,59271,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.11Z,NAFRev2,N
304759954,00015,30475995400015,O,,NN,,,,true,1,,16,,RUE,FELIX EHOUE,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304759962,00026,30475996200026,O,,,,,,true,1,,8,,RUE,LUCIEN SAMPAIX,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304759988,00013,30475998800013,O,1900-01-01,,,,2008-11-07T00:20:25,false,3,,52,,RUE,MAURICE RAVEL,59400,CAMBRAI,,,59122,,,,,,,,,,,,,,,,,,,1995-07-27,F,,,,,60.2E,NAF1993,N
304759988,00021,30475998800021,O,1995-07-27,NN,,,2008-11-07T00:20:25,false,3,,15,,RUE,DU GENERAL DE GAULLE,59400,CAMBRAI,,,59122,,,,,,,,,,,,,,,,,,,1996-10-15,F,,,,,60.2E,NAF1993,N
304759988,00039,30475998800039,O,1996-10-15,NN,,,2008-11-07T00:20:25,true,3,,500,,RUE,MATHIEU,59400,AWOINGT,,,59039,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,60.2E,NAFRev1,N
304760002,00010,30476000200010,O,,NN,,,,true,1,,107,,RUE,MAL DE LATTRE DE TASSIGNY,59240,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,1991-09-13,F,,,,,55.73,NAP,N
304760010,00021,30476001000021,O,1989-09-18,NN,,4399CZ,2015-03-17T00:11:28,true,4,PK 2 5,,,RTE,DE MONTABO,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,2006-02-28,F,,,,,45.2B,NAFRev1,O
304760028,00015,30476002800015,O,1900-01-01,,,,,true,4,,121,,CITE,ZEPHIR,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,55.73,NAP,N
304760036,00018,30476003600018,O,,NN,,,,true,1,,35,,AV,DESHEES,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,,F,,,,,64.43,NAP,N
304760077,00012,30476007700012,O,,NN,,,,true,1,,,,,COLLECTIF B CITE ZEPHIR,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1987-02-02,F,,,,,62.11,NAP,N
304760085,00015,30476008500015,O,1975-01-01,NN,,9602AA,2019-11-14T14:00:47,true,3,,1,,RUE,DE L EGLISE,59153,GRAND-FORT-PHILIPPE,,,59272,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.02A,NAFRev2,N
304760119,00012,30476011900012,O,,NN,,,2019-11-14T14:01:06,true,1,,,,LD,PETIT BOURG,97215,RIVIERE-SALEE,,,97221,,,,,,,,,,,,,,,,,,,1995-07-01,F,,,,,15.8C,NAF1993,N
304760135,00018,30476013500018,O,,,,,,true,1,,110,,RUE,CHRISTOPHE COLOMB,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,,F,,,,,55.10,NAP,N
304760150,00017,30476015000017,O,1900-01-01,NN,,,2019-11-14T14:00:47,true,4,,54,,RUE,DU GENERAL DE GAULLE,59242,CAPPELLE-EN-PEVELE,,,59129,,,,,,,,,,,,,,,,,,,2007-07-26,F,,,,,51.3J,NAFRev1,N
304760168,00035,30476016800035,O,,,,,2019-11-14T14:00:47,true,1,,10,,RUE,DE LA FONDERIE,59180,CAPPELLE-LA-GRANDE,,,59131,,,,,,,,,,,,,,,,,,,1989-04-28,F,,,,,55.73,NAP,N
304760234,00027,30476023400027,O,1988-12-01,NN,,,2010-12-14T15:02:46,true,3,"PK 4,5 - CHEMIN DE STOUPAN",,,CHE,DEPARTEMENTAL NO 6,97351,MATOURY,,,97307,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.21Z,NAFRev2,N
304760242,00012,30476024200012,O,,NN,,,,true,1,,24,,RUE,ROUGET DE LISLE,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.4W,NAF1993,N
304760259,00024,30476025900024,O,,NN,,,,true,1,,30,,RUE,DU DOCTEUR BARRAT,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,,F,,,,,55.10,NAP,N
304760267,00019,30476026700019,O,1975-01-01,NN,,,2008-04-26T08:41:54,true,4,,74,,RUE,ERNEST ANDRE,97232,LE LAMENTIN,,,97213,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,52.2G,NAF1993,O
304760283,00016,30476028300016,O,,,,,2019-11-14T14:01:06,true,1,,4,,,ET 5 RTE DE MONTJOLY,97354,REMIRE-MONTJOLY,,,97309,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304760291,00019,30476029100019,O,,,,,,true,1,,7,,,KM RTE DE ROCHAMBEAU,97351,MATOURY,,,97307,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,21.07,NAP,N
304760309,00019,30476030900019,O,,NN,,,,true,1,,23,,RUE,DE TOURNAI,59780,BAISIEUX,,,59044,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,50.2Z,NAF1993,N
304760325,00015,30476032500015,O,1900-01-01,NN,,,,true,4,,,,LD,TARTANE,97220,TRINITE,,,97230,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,62.41,NAP,N
304760366,00019,30476036600019,O,1900-01-01,NN,,,2019-02-20T11:42:47,true,4,KIOSQUE,,,PL,DE LA REPUBLIQUE,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,52.4R,NAF1993,N
304760382,00016,30476038200016,O,1976-01-01,NN,,,2019-02-20T11:42:47,true,1,,8,,RUE,ST JACQUES,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,20.5A,NAF1993,O
304760390,00027,30476039000027,O,,NN,,,,true,1,,1873,,CHE,DES MARAIS,59470,MERCKEGHEM,,,59397,,,,,,,,,,,,,,,,,,,1996-12-10,F,,,,,52.4Z,NAF1993,N
304760424,00024,30476042400024,O,1982-06-03,,,,,true,1,,,,QUAI,DUMAINE,97240,LE FRANCOIS,,,97210,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,55.4B,NAF1993,N
304760432,00076,30476043200076,O,,,,,,true,1,,,,LD,MONTAGNE TORTUES,97353,REGINA,,,97301,,,,,,,,,,,,,,,,,,,1993-12-21,F,,,,,13.2Z,NAF1993,N
304760440,00038,30476044000038,O,1982-11-01,NN,,,2019-02-20T11:42:47,true,1,,125,,RUE,FERRER,59260,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2001-06-22,F,,,,,60.2E,NAF1993,N
304760465,00019,30476046500019,O,1900-01-01,,,,2012-08-06T10:13:54,false,3,,,,RTE,DU STADE,97216,AJOUPA BOUILLON,,,97201,,,,,,,,,,,,,,,,,,,1994-06-06,F,,,,,60.2L,NAF1993,N
304760465,00027,30476046500027,O,2012-08-02,,,,2014-07-08T00:12:38,true,2,,93,,RUE,CAULAINCOURT,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2013-04-10,F,0646849310,,,,43.34Z,NAFRev2,N
304760481,00016,30476048100016,O,,,,,,true,1,,,,ALL,PROKOFIEV,95870,BEZONS,,,95063,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.73,NAP,N
304760499,00034,30476049900034,O,,NN,,,,true,1,,2,,CITE,LOUISY MATHIEU ESC7,97139,LES ABYMES,,,97101,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
304760507,00026,30476050700026,O,1979-01-01,NN,,,,false,4,,251,,RUE,DU BOURG,59130,LAMBERSART,,,59328,,,,,,,,,,,,,,,,,,,2000-04-01,F,,,,,85.1G,NAF1993,N
304760507,00034,30476050700034,O,2000-04-01,NN,,,,false,4,,6,,AV,JEAN BOUIN,84800,L'ISLE-SUR-LA-SORGUE,,,84054,,,,,,,,,,,,,,,,,,,2001-01-01,F,,,,,85.1G,NAF1993,N
304760507,00042,30476050700042,O,2000-04-01,NN,,,2019-09-27T08:37:28,false,4,,,,,GENDARMERIE,84220,GORDES,,,84050,,,,,,,,,,,,,,,,,,,2019-08-31,F,,,,,86.90E,NAFRev2,N
304760507,00059,30476050700059,O,2001-01-01,NN,,,2019-09-27T08:37:28,true,6,,74,,AV,JEAN BOUIN,84800,L'ISLE-SUR-LA-SORGUE,,,84054,,,,,,,,,,,,,,,,,,,2019-08-31,F,,,,,86.90E,NAFRev2,N
304760523,00015,30476052300015,O,1975-01-01,NN,,,2019-11-14T14:00:47,true,4,,138,,RUE,DU CHEMIN VERT,59960,NEUVILLE-EN-FERRAIN,,,59426,,,,,,,,,,,,,,,,,,,2012-05-31,F,,,,,96.02A,NAFRev2,N
304760531,00042,30476053100042,O,,NN,,,2019-02-20T11:42:47,true,1,,9,,RUE,DE LA RESISTANCE,59260,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1995-02-09,F,,,,,60.2E,NAF1993,N
304760549,00010,30476054900010,O,,NN,,,,true,1,,22,,RUE,DESURMONT,59200,TOURCOING,,,59599,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304760572,00012,30476057200012,O,,,,,,true,1,,,,,LE DROGLANDT,59670,WINNEZEELE,,,59662,,,,,,,,,,,,,,,,,,,1997-03-27,F,,,,,01.1C,NAF1993,N
304760614,00012,30476061400012,O,,,,,,true,1,,46,,AV,DE PICARDIE,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,1992-07-31,F,,,,,52.2C,NAF1993,N
304760622,00049,30476062200049,O,,,,,,true,1,,,,ALL,TAINE,59650,VILLENEUVE D'ASCQ,,,59009,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,77.10,NAP,N
304760630,00018,30476063000018,O,,NN,,,,true,1,,125,,AV,HENRI BARBUSSE,59770,MARLY,,,59383,,,,,,,,,,,,,,,,,,,1990-03-31,F,,,,,67.04,NAP,N
304760655,00049,30476065500049,O,1900-01-01,,,,2011-04-28T00:11:39,false,4,,14,,RUE,DU NOUVEAU MONDE,59390,TOUFFLERS,,,59598,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,87.08,NAP,N
304760655,00056,30476065500056,O,2010-04-15,,,,2012-11-09T00:12:27,true,2,RESIDENCE BEAULIEU BT A,37,,AV,DU QUINZIEME CORPS,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2011-03-31,F,,,,,81.22Z,NAFRev2,N
304760663,00019,30476066300019,O,1975-01-01,NN,,,2008-11-07T00:20:25,true,3,,20,,RUE,DU MARAIS,59830,LOUVIL,,,59364,,,,,,,,,,,,,,,,,,,2004-02-28,F,,,,,50.2Z,NAFRev1,N
304760697,00017,30476069700017,O,,,,,2019-11-14T14:00:49,true,1,,,,RUE,DU DOCTEUR DOUGLAS AIGRE,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
304760713,00012,30476071300012,O,,NN,,,,true,1,,,,,SECTION SUD,59122,HONDSCHOOTE,,,59309,,,,,,,,,,,,,,,,,,,1988-01-01,F,,,,,01.00,NAP,N
304760721,00056,30476072100056,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,DOMAINE DE RIMBERLIEU,60150,VILLERS-SUR-COUDUN,,,60689,,,,,,,,,,,,,,,,,,,1995-10-06,F,,,,,70.2C,NAF1993,N
304760747,00010,30476074700010,O,,,,,,true,1,,16,,AV,DES CLOSEAUX,60300,SENLIS,,,60612,,,,,,,,,,,,,,,,,,,,F,,,,,58.02,NAP,N
304760754,00016,30476075400016,O,1900-01-01,NN,,,2013-05-18T02:30:51,true,5,,64,,RUE,DE LA GARE,61100,FLERS,,,61169,,,,,,,,,,,,,,,,,,,2011-10-01,F,,,,,86.21Z,NAFRev2,O
304760762,00019,30476076200019,O,,,,,,true,1,,,,RTE,DE GRAVELINES,62100,CALAIS,,,62193,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,21.11,NAP,N
304760770,00038,30476077000038,O,1992-01-01,NN,,,2008-02-28T09:40:30,true,4,,55,,ALL,DES TULIPES,62730,MARCK,,,62548,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,63.91Z,NAFRev2,N
304760788,00022,30476078800022,O,1981-11-15,NN,,,2017-06-07T08:46:39,true,4,,60,,RUE,HENRI VENIARD,61100,FLERS,,,61169,,,,,,,,,,,,,,,,,,,2017-06-30,F,,,,,86.90E,NAFRev2,N
304760812,00038,30476081200038,O,1987-04-07,NN,,,2021-03-08T11:00:09,true,4,,928,,AV,DE DUNKERQUE,59160,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2019-12-31,F,,,,,86.90D,NAFRev2,N
304760812,00046,30476081200046,O,1992-03-01,NN,,,2020-02-05T03:46:01,false,4,,17,,RUE,DE LA JOIRIE,59249,FROMELLES,,,59257,,,,,,,,,,,,,,,,,,,2019-12-31,F,,,,,86.90D,NAFRev2,N
304760820,00015,30476082000015,O,,NN,,,2019-11-14T14:00:47,true,1,,36,,RUE,SINGIER,59710,PONT-À-MARCQ,,,59466,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,22.2C,NAF1993,N
304760887,00014,30476088700014,O,1975-01-01,NN,,,2008-01-04T19:32:10,true,3,,226,,RUE,JUVENAL BIENAIME,62400,BETHUNE,,,62119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304760903,00019,30476090300019,O,,NN,,,,true,1,,30,B,RUE,DE FRESNICOURT,62620,BARLIN,,,62083,,,,,,,,,,,,,,,,,,,1993-10-01,F,,,,,15.8D,NAF1993,O
304760911,00012,30476091100012,O,,,,,2019-11-14T14:00:49,true,1,,,,PL,BEGUINES,62120,AIRE-SUR-LA-LYS,,,62014,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,35.01,NAP,N
304760937,00025,30476093700025,O,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.49,NAP,N
304760945,00028,30476094500028,O,,,,,2019-11-14T14:00:47,true,1,,48,,RUE,JEAN JAURES,59155,FACHES-THUMESNIL,,,59220,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,55.4B,NAF1993,N
304760952,00016,30476095200016,O,1975-01-01,NN,,9602AA,2019-11-14T14:00:47,true,3,,494,,RUE,ARTHUR LAMENDIN,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.02A,NAFRev2,N
304760978,00037,30476097800037,O,1980-07-01,NN,,,2021-02-23T10:36:54,true,3,,40,,RUE,DES PIPOTS,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304760978,00045,30476097800045,O,1984-07-01,NN,,,2019-11-14T14:00:50,false,4,,3,,AV,DE LA CONCORDE,62152,NEUFCHATEL-HARDELOT,,,62604,,,,,,,,,,,,,,,,,,,2013-02-15,F,,,,,68.20B,NAFRev2,N
304760986,00022,30476098600022,O,,,,,,true,1,,35,,RUE,DE L HOSPICE,59890,DEULEMONT,,,59173,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
304761000,00021,30476100000021,O,,,,,,true,1,,17,,PL,DES HALLES,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,80.4A,NAF1993,N
304761042,00015,30476104200015,O,,,,,2019-11-21T08:56:48,true,1,,5,,RUE,DE L EGLISE,59700,MARCQ-EN-BAROEUL,,,59378,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,84.10,NAP,N
304761059,00043,30476105900043,O,1989-05-30,NN,,,2009-09-03T15:08:36,true,4,,29,,RUE,D IENA,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,86.23Z,NAFRev2,N
304761059,00050,30476105900050,O,1989-07-03,,,,2019-11-14T14:01:05,false,4,,61,,RUE,ACHILLE RENE BOISNEUF,97110,POINTE-À-PITRE,,,97120,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,86.23Z,NAFRev2,N
304761067,00012,30476106700012,O,,NN,,,2019-11-14T14:00:49,true,1,,14,,RUE,DE LILLE,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,1996-01-21,F,,,,,52.4Z,NAF1993,O
304761083,00019,30476108300019,O,,,,,,true,1,,24,,RUE,DE LA REPUBLIQUE,59172,ROEULX,,,59504,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
304761091,00012,30476109100012,O,,,,,,true,1,,,,RTE,DES MOERES,59122,REXPOEDE,,,59499,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.10,NAP,N
304761117,00023,30476111700023,O,1987-06-15,NN,,,2018-04-17T04:20:12,true,4,SCP LEROUX-PRINSAUD...,,,RTE,DE FALAISE,61210,PUTANGES-LE-LAC,,,61339,,,,,,,,,,,,,,,,,,,2018-03-31,F,,,,,86.90D,NAFRev2,N
304761125,00075,30476112500075,O,1997-09-01,NN,,,2006-11-09T13:03:48,true,1,,5,,RUE,JULES DEREGNAUCOURT,59100,ROUBAIX,,,59512,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.4F,NAF1993,O
304761133,00020,30476113300020,O,1981-07-18,NN,,,2014-07-08T00:12:38,true,5,,682,,BD,REPUBLIQUE-F MITTERRAND,59240,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,2009-10-31,F,,,,,96.02A,NAFRev2,O
304761141,00031,30476114100031,O,2009-10-01,,,,2009-10-06T09:08:21,true,1,PUY OUEST,,,,LES GOULES,63540,ROMAGNAT,,,63307,,,,,,,,,,,,,,,,,,,2009-10-01,A,BOIS DES GOULES,,,,02.10Z,NAFRev2,N
304761174,00016,30476117400016,O,,,,,2019-11-14T14:00:50,true,1,,198,,RUE,ROBERT AYLE,62110,HENIN-BEAUMONT,,,62427,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,52.6E,NAF1993,N
304761190,00012,30476119000012,O,,NN,,,,true,1,,2,,AV,DAMPIERRE,59300,VALENCIENNES,,,59606,,,,,,,,,,,,,,,,,,,,F,,,,,64.23,NAP,N
304761224,00019,30476122400019,O,,NN,,,,true,1,,79,,RUE,EDOUARD VAILLANT,62430,SALLAUMINES,,,62771,,,,,,,,,,,,,,,,,,,1983-12-31,F,,,,,70.2C,NAF1993,N
304761232,00012,30476123200012,O,1975-01-01,NN,,,2008-11-07T00:20:25,true,4,,,,RUE,DE LA PLACE,62124,YTRES,,,62909,,,,,,,,,,,,,,,,,,,2006-01-01,F,,,,,45.2J,NAFRev1,O
304761257,00019,30476125700019,O,,NN,,,,true,1,,,,RUE,VOLTAIRE,62410,WINGLES,,,62895,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.01,NAP,N
304761265,00020,30476126500020,O,,NN,,,2019-11-14T14:00:50,true,1,,8,,RUE,DU 11 NOVEMBRE,62350,SAINT-VENANT,,,62770,,,,,,,,,,,,,,,,,,,1983-04-08,F,,,,,62.45,NAP,N
304761273,00016,30476127300016,O,,,,,2019-11-21T10:43:30,true,1,,,,RUE,NATIONALE,62290,NOEUX-LES-MINES,,,62617,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.23,NAP,N
304761307,00012,30476130700012,O,1975-01-01,NN,,,2008-11-07T00:20:25,false,3,,6,,PL,DU GENERAL DE GAULLE,62630,ETAPLES,,,62318,,,,,,,,,,,,,,,,,,,2004-06-01,F,STUDIO ALAIN PREVOST,,,,74.8A,NAFRev1,N
304761307,00020,30476130700020,O,1999-06-01,NN,,,2010-04-18T03:26:34,false,4,,23,,RUE,DE ROSAMEL,62630,ETAPLES,,,62318,,,,,,,,,,,,,,,,,,,2008-11-01,F,,,,,74.20Z,NAFRev2,O
304761307,00038,30476130700038,O,2008-11-01,,,,2011-07-08T19:47:58,true,2,,16,,CHE,DE LA CROIX HAM FROMESSENT,62630,ETAPLES,,,62318,,,,,,,,,,,,,,,,,,,2011-06-30,F,PHOTO ALAIN,,,,74.20Z,NAFRev2,O
304761364,00021,30476136400021,O,1981-07-01,NN,,,2019-11-14T14:00:47,true,5,,22,,RUE,JEAN JAURES,59263,HOUPLIN-ANCOISNE,,,59316,,,,,,,,,,,,,,,,,,,2008-04-30,F,,,,,96.02A,NAFRev2,O
304761380,00019,30476138000019,O,,NN,,,2019-11-14T14:00:51,true,1,,,,RTE,DE LATOUR,63240,MONT-DORE,,,63236,,,,,,,,,,,,,,,,,,,1986-09-30,F,,,,,00.10,NAP,N
304761398,00011,30476139800011,O,1975-01-01,NN,,,2008-11-07T00:20:25,false,4,,6,,RUE,DU PARADIS,62123,HABARCQ,,,62399,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,45.3A,NAF1993,O
304761398,00029,30476139800029,O,2000-04-01,NN,,,2007-03-26T05:57:58,true,3,,8,,RUE,PINTREL,62123,HABARCQ,,,62399,,,,,,,,,,,,,,,,,,,2007-01-01,F,,,,,70.2C,NAFRev1,N
304761406,00012,30476140600012,O,,,,,,true,1,,,,,MUSIVILLE,62140,GUISY,,,62398,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.40,NAP,N
