304239387,00018,30423938700018,O,,NN,,,,true,1,,,,,,31360,MANCIOUX,,,31314,,,,,,,,,,,,,,,,,,,1995-06-15,F,,,,,74.8K,NAF1993,N
304239395,00029,30423939500029,O,1982-12-14,NN,,,2008-11-07T00:19:51,true,4,,,,AV,FRANCOIS VERDIER,31820,PIBRAC,,,31417,,,,,,,,,,,,,,,,,,,1999-02-17,F,,,,,45.2V,NAF1993,N
304239411,00016,30423941100016,O,1974-01-01,NN,,,2008-11-07T00:19:51,true,3,,30,,RUE,DU GENERAL DE GAULLE,31600,SEYSSES,,,31547,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,45.3E,NAFRev1,N
304239429,00018,30423942900018,O,,NN,,,,true,1,,,,LD,COSQUER VRAS,29850,GOUESNOU,,,29061,,,,,,,,,,,,,,,,,,,,F,,,,,56.01,NAP,N
304239437,00011,30423943700011,O,,NN,,,,true,1,,19,,RUE,DES IRIS,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1992-01-31,F,,,,,52.7C,NAF1993,N
304239452,00010,30423945200010,O,,,,,,true,1,,,,LD,LE VIOLON,33370,BONNETAN,,,33061,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,45.4M,NAF1993,N
304239460,00013,30423946000013,O,1900-01-01,NN,,,2011-05-04T00:10:25,true,3,,,,LD,BOURGEA,31390,LACAUGNE,,,31258,,,,,,,,,,,,,,,,,,,2011-01-01,A,,,,,01.49Z,NAFRev2,N
304239494,00012,30423949400012,O,,,,,,true,1,,,,,C JEAN JAURES,30129,MANDUEL,,,30155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.23,NAP,N
304239502,00020,30423950200020,O,,NN,,,,true,1,,2,B,RUE,COTELIER,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.23,NAP,N
304239510,00015,30423951000015,O,,NN,,,,true,1,,,,,MAS DES GARDIES,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1989-06-30,F,,,,,55.60,NAP,N
304239528,00033,30423952800033,O,1997-12-01,NN,,,2008-11-07T00:19:51,true,3,,37,,BD,TALABOT,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2004-09-06,F,,,,,50.2Z,NAFRev1,O
304239536,00010,30423953600010,O,,NN,,,2019-11-14T14:00:32,true,1,,4,,RUE,DE LA GLACIERE,33510,ANDERNOS-LES-BAINS,,,33005,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304239569,00011,30423956900011,O,,NN,,,,true,1,,83,,RUE,PERIGNON,31330,GRENADE,,,31232,,,,,,,,,,,,,,,,,,,1988-09-27,F,,,,,55.73,NAP,N
304239585,00017,30423958500017,O,,,,,,true,1,,5,,RUE,DE BEZIERS,33800,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1994-12-09,F,,,,,22.2J,NAF1993,N
304239593,00011,30423959300011,O,,NN,,,2019-11-14T14:00:32,true,1,,103,,AV,JEAN MARCEL D'ESPAGNE,33510,ANDERNOS-LES-BAINS,,,33005,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304239627,00017,30423962700017,O,1900-01-01,NN,,,2008-01-04T19:29:09,true,3,,,,,MAS D AUBAIS,30132,CAISSARGUES,,,30060,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.13Z,NAFRev2,N
304239635,00010,30423963500010,O,1975-01-01,01,2019,,2021-10-27T08:15:05,true,4,,112,,AV,DU COMMINGES,31270,CUGNAUX,,,31157,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.10A,NAFRev2,O
304239635,00028,30423963500028,O,1985-05-02,,,,,false,4,,7,,AV,VIALA,81370,SAINT-SULPICE-LA-POINTE,,,81271,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,55.1A,NAF1993,N
304239676,00014,30423967600014,O,1975-01-01,NN,,,2019-11-14T14:00:30,false,4,,3,,IMP,DES PICARDES,30300,JONQUIERES-SAINT-VINCENT,,,30135,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,45.4D,NAFRev1,O
304239676,00022,30423967600022,O,2003-06-30,,,,2019-11-14T14:00:30,true,2,ZA LA BROUE,2,,RUE,DOMITIENNE,30300,JONQUIERES-SAINT-VINCENT,,,30135,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,45.4D,NAFRev1,O
304239692,00011,30423969200011,O,1963-01-01,NN,,,2019-11-14T14:00:32,true,4,,7,,PL,PIERRE ORUS,33350,CASTILLON-LA-BATAILLE,,,33108,,,,,,,,,,,,,,,,,,,2011-10-01,F,,,,,96.02A,NAFRev2,N
304239718,00022,30423971800022,O,1986-09-01,NN,,4334ZB,2019-11-14T14:00:32,true,6,,,,LD,LE SABLA,33710,PRIGNAC-ET-MARCAMPS,,,33339,,,,,,,,,,,,,,,,,,,2014-03-31,F,,,,,43.34Z,NAFRev2,N
304239734,00037,30423973400037,O,1988-06-01,NN,,,,true,1,,,,LD,JEAN CHOYNE,33190,PUYBARBAN,,,33346,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.4J,NAF1993,O
304239742,00014,30423974200014,O,,NN,,,,true,1,,,,,LABORIE,24250,DAGLAN,,,24150,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
304239767,00011,30423976700011,O,1964-01-01,NN,,,2019-11-14T14:00:28,true,4,,45,,RUE,ISAMBARD,27530,EZY-SUR-EURE,,,27230,,,,,,,,,,,,,,,,,,,2002-06-04,F,,,,,70.2C,NAF1993,N
304239775,00014,30423977500014,O,,,,,,true,1,,2,,RUE,FRANCIS GARNIER,33520,BRUGES,,,33075,,,,,,,,,,,,,,,,,,,1987-12-22,F,,,,,87.08,NAP,N
304239783,00026,30423978300026,O,,NN,,,,true,1,,21,,RUE,BRANLY,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,45.3A,NAF1993,N
304239791,00011,30423979100011,O,1900-01-01,NN,,,2014-07-08T00:12:24,true,4,,,,LD,LA TEULEYRE,33670,SADIRAC,,,33363,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,18.12Z,NAFRev2,N
304239791,00029,30423979100029,O,1990-10-12,,,,2012-12-13T12:20:58,false,4,,,,LD,CALAMIAC,33670,SADIRAC,,,33363,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,18.12Z,NAFRev2,N
304239817,00014,30423981700014,O,2001-01-04,NN,,,2019-11-14T14:00:32,false,3,,,,LD,LA GRAVOUSE,33220,SAINT-ANDRE-ET-APPELLES,,,33369,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,45.2V,NAFRev1,O
304239817,00022,30423981700022,O,2017-04-01,,,4399CZ,2021-02-23T10:36:44,true,1,,,,,BEAULIEU,33220,LES LEVES-ET-THOUMEYRAGUES,,,33242,,,,,,,,,,,,,,,,,,,2017-04-01,A,,,,,43.99C,NAFRev2,N
304239825,00025,30423982500025,O,1978-01-01,NN,,,2019-11-14T14:00:32,true,4,,15,,RTE,DU MATHA,33910,SAINT-DENIS-DE-PILE,,,33393,,,,,,,,,,,,,,,,,,,2004-09-30,F,,,,,45.4J,NAFRev1,O
304239833,00011,30423983300011,O,1975-01-01,,,,,true,1,,14,,RUE,GEORGES MANDEL,33700,MERIGNAC,,,33281,,,,,,,,,,,,,,,,,,,2000-03-31,F,,,,,45.4F,NAF1993,N
304239882,00059,30423988200059,O,1900-01-01,NN,,,2011-04-28T00:11:32,false,4,,,,LD,LE CLOS DU PIN,33410,BEGUEY,,,33040,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,18.2C,NAF1993,N
304239882,00067,30423988200067,O,2006-01-03,,,1413ZB,2015-03-18T00:59:11,true,3,,30,,BD,ARISTIDE BRIAND,17200,ROYAN,,,17306,,,,,,,,,,,,,,,,,,,2013-12-30,F,ODILE COUTURE,,,,14.13Z,NAFRev2,N
304239890,00029,30423989000029,O,1900-01-01,NN,,,2011-04-28T00:11:32,false,3,,2,,AV,GAULLE,33740,ARES,,,33011,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,93.0E,NAF1993,N
304239890,00037,30423989000037,O,2010-07-30,,,,2021-02-23T10:36:44,true,1,,49,,AV,DE BORDEAUX,33510,ANDERNOS-LES-BAINS,,,33005,,,,,,,,,,,,,,,,,,,2010-07-30,A,,,,,96.02B,NAFRev2,N
304239916,00022,30423991600022,O,1987-07-18,,,,2019-11-14T14:00:32,false,4,,,,LD,LA GARENNE,33480,LISTRAC-MEDOC,,,33248,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,28.5D,NAF1993,N
304239916,00030,30423991600030,O,1992-05-01,NN,,,2019-11-14T14:00:33,true,4,,,,LD,LA GARENNE,33112,SAINT-LAURENT-MEDOC,,,33424,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,50.2Z,NAFRev1,O
304239924,00034,30423992400034,O,,NN,,,,true,1,,,,LD,PUYMORIN,33240,SAINT LAURENT D'ARCE,,,33425,,,,,,,,,,,,,,,,,,,1989-01-30,F,,,,,55.40,NAP,N
304239932,00037,30423993200037,O,,NN,,,2019-11-14T14:00:32,true,1,,6,,RUE,MALAGA,33370,ARTIGUES-PRES-BORDEAUX,,,33013,,,,,,,,,,,,,,,,,,,1988-10-18,F,,,,,15.03,NAP,N
304239940,00014,30423994000014,O,,NN,,,,true,1,,4,,LD,LA BOMBARDE,33230,LE FIEU,,,33166,,,,,,,,,,,,,,,,,,,1992-04-13,F,,,,,45.2V,NAF1993,N
304239957,00018,30423995700018,O,,,,,2019-11-14T14:00:33,true,1,,,,,RELAIS DE TRANCHARD,33350,SAINT-MAGNE-DE-CASTILLON,,,33437,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
304239965,00029,30423996500029,O,1982-04-02,NN,,,2008-11-07T00:19:51,true,3,,,,,,16620,MONTBOYER,,,16222,,,,,,,,,,,,,,,,,,,2005-08-31,F,,,,,15.8C,NAFRev1,N
304239973,00023,30423997300023,O,1900-01-01,NN,,,2014-07-08T00:12:24,true,5,LES CHAMPS DES FORGES,19,,RUE,JEAN MERMOZ,33660,SAINT SEURIN SUR L'ISLE,,,33478,,,,,,,,,,,,,,,,,,,2010-04-30,F,,,,,43.32A,NAFRev2,O
304240013,00017,30424001300017,O,1974-01-01,NN,,,2014-12-15T08:19:45,false,5,,,,LD,LIEUMENANT,33790,PELLEGRUE,,,33316,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.21Z,NAFRev2,N
304240013,00025,30424001300025,O,1987-10-01,NN,,,2014-12-15T08:19:45,true,3,,,,,,33790,MASSUGAS,,,33277,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.21Z,NAFRev2,N
304240021,00010,30424002100010,O,,NN,,,2019-11-14T14:00:33,true,1,,,,,PEYRONNAT,33390,SAINT-PAUL,,,33458,,,,,,,,,,,,,,,,,,,,F,,,,,55.70,NAP,N
304240039,00012,30424003900012,O,,NN,,,2019-11-14T14:00:33,true,1,,,,LD,CAILLEVET,33210,SAINT-PIERRE-DE-MONS,,,33465,,,,,,,,,,,,,,,,,,,1996-09-30,F,,,,,45.2V,NAF1993,O
304240054,00011,30424005400011,O,,,,,2019-11-14T14:00:33,true,1,,,,,,33113,SAINT-SYMPHORIEN,,,33484,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
304240088,00027,30424008800027,O,1991-10-01,NN,,,2014-07-08T00:12:24,true,4,,14,,RUE,PEYBIDEAU,33770,SALLES,,,33498,,,,,,,,,,,,,,,,,,,2010-12-24,F,,,,,43.33Z,NAFRev2,N
304240104,00014,30424010400014,O,,,,,2019-11-14T14:00:34,true,1,,,,,LOT BONARD,33540,SAUVETERRE-DE-GUYENNE,,,33506,,,,,,,,,,,,,,,,,,,1988-02-29,F,,,,,55.60,NAP,N
304240138,00020,30424013800020,O,2003-04-03,NN,,,2019-11-14T14:00:32,true,3,,13,,,CLOS DE NADON,33640,CASTRES-GIRONDE,,,33109,,,,,,,,,,,,,,,,,,,2004-03-30,F,,,,,93.0D,NAFRev1,N
304240146,00015,30424014600015,O,1975-01-01,NN,,,2008-11-07T00:19:52,true,4,,9,,RUE,ANTOINE GADAUD,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,2003-06-28,F,,,,,93.0D,NAFRev1,O
304240161,00014,30424016100014,O,1975-01-01,NN,,,2008-11-07T00:19:52,false,4,,,,,LA LUSTRE,33710,TAURIAC,,,33525,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,93.0D,NAF1993,O
304240161,00022,30424016100022,O,1990-04-01,NN,,,2012-05-05T00:49:42,true,3,,7,,,LA LUSTRE,33710,TAURIAC,,,33525,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.21Z,NAFRev2,N
304240179,00024,30424017900024,O,1900-01-01,NN,,,2019-01-14T11:01:17,false,4,,53,,RUE,SAINT JEAN,33800,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2010-12-24,F,,,,,74.20Z,NAFRev2,N
304240179,00032,30424017900032,O,2010-12-24,,,,2017-05-11T10:51:16,true,1,,,,LD,PUY DE NEGROT,33160,SALAUNES,,,33494,,,,,,,,,,,,,,,,,,,2010-12-24,A,,,,,02.10Z,NAFRev2,N
304240187,00019,30424018700019,O,,NN,,,2019-11-14T14:00:34,true,1,,20,,AV,ESKUALDUNA,33115,LA TESTE-DE-BUCH,,,33529,,,,,,,,,,,,,,,,,,,1987-11-18,F,,,,,65.06,NAP,N
304240195,00012,30424019500012,O,,NN,,,2019-11-14T14:00:32,true,1,,54,,ALL,DE GRAND PIQUEY,33950,LEGE-CAP-FERRET,,,33236,,,,,,,,,,,,,,,,,,,1993-09-29,F,,,,,50.5Z,NAF1993,N
304240260,00022,30424026000022,O,,NN,,,,true,1,,,,LD,TRISCOS,33730,BALIZAC,,,33026,,,,,,,,,,,,,,,,,,,1998-04-30,F,,,,,45.3E,NAF1993,O
304240294,00013,30424029400013,O,1900-01-01,,,,2019-11-14T14:00:26,false,4,,,,,LE BOURG,24350,TOCANE-SAINT-APRE,,,24553,,,,,,,,,,,,,,,,,,,1994-11-28,F,GOUPILLEAU JABS,,,,52.4E,NAF1993,N
304240294,00021,30424029400021,O,1984-05-17,,,,2006-10-27T00:03:16,false,3,,7,,RUE,DE LA LIBERATION,24400,MUSSIDAN,,,24299,,,,,,,,,,,,,,,,,,,2005-04-30,F,,,,,52.4E,NAFRev1,N
304240294,00039,30424029400039,O,1994-11-28,NN,,,2014-10-01T08:27:49,false,3,,4,,RUE,DU 26 MARS,24600,RIBERAC,,,24352,,,,,,,,,,,,,,,,,,,2006-10-31,F,,,,,52.4E,NAFRev1,N
304240294,00047,30424029400047,O,2014-09-15,,,,2020-06-16T04:01:31,true,2,,14,,PL,CLEMENT LAVAL,24430,MARSAC SUR L'ISLE,,,24256,,,,,,,,,,,,,,,,,,,2020-06-04,F,,,,GOUPS BUSINESS,02.40Z,NAFRev2,N
304240328,00027,30424032800027,O,1984-04-01,NN,,,2010-08-21T12:02:57,true,4,ZONE  INDUSTRIELLE,,,RUE,DU PERE J B SALLES,34300,AGDE,,,34003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304240336,00012,30424033600012,O,,NN,,,,true,1,,3,,AV,DE VERDUN,33980,AUDENGE,,,33019,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,87.06,NAP,N
304240344,00024,30424034400024,O,1900-01-01,NN,,,2021-07-13T09:10:00,true,6,,2,,RUE,DE LA VERRERIE,33250,PAUILLAC,,,33314,,,,,,,,,,,,,,,,,,,2020-12-31,F,,,,,47.78C,NAFRev2,N
304240369,00013,30424036900013,O,,NN,,,,true,1,,,,RTE,D AGDE,34550,BESSAN,,,34031,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
304240385,00035,30424038500035,O,,NN,,,,true,1,,6,,RUE,PIERRE FLOURENS,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,1987-01-07,F,,,,,55.73,NAP,N
304240401,00022,30424040100022,O,1984-07-16,NN,,,2019-11-14T14:00:34,false,4,,336,,CHE,DU FESC,34400,SAINT-JUST,,,34272,,,,,,,,,,,,,,,,,,,1999-05-07,F,,,,,45.3E,NAF1993,N
304240401,00030,30424040100030,O,2003-10-01,NN,,,2014-07-08T00:12:24,true,6,,32,B,AV,LOUIS PASTEUR,34470,PEROLS,,,34198,,,,,,,,,,,,,,,,,,,2009-09-08,F,,,,,43.22A,NAFRev2,N
304240435,00046,30424043500046,O,,NN,,,2019-11-14T14:00:33,true,1,,,,,CAMPOT,33450,SAINT-SULPICE-ET-CAMEYRAC,,,33483,,,,,,,,,,,,,,,,,,,1987-01-31,F,,,,,69.23,NAP,N
304240443,00016,30424044300016,O,1975-01-01,NN,,,2008-11-07T00:19:52,true,4,,,,AV,DU VAL DE L EYRE,33380,MIOS,,,33284,,,,,,,,,,,,,,,,,,,2005-03-17,F,,,,,93.0D,NAFRev1,O
304240450,00011,30424045000011,O,1974-01-01,NN,,,,true,1,,,,,PARDAILLAN,33360,LATRESNE,,,33234,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,45.3E,NAF1993,N
304240468,00013,30424046800013,O,1975-01-01,NN,,,2008-11-07T00:19:52,true,3,,,,,LES CINQ ROUTES,36170,PARNAC,,,36150,,,,,,,,,,,,,,,,,,,2006-01-31,F,,,,,45.4A,NAFRev1,N
304240492,00013,30424049200013,O,,,,,2019-11-14T14:00:35,true,1,,,,,,36110,ROUVRES-LES-BOIS,,,36175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
304240500,00013,30424050000013,O,1900-01-01,NN,,,2019-11-14T14:00:36,true,5,,1,,AV,JULES FERRY,38550,LE PEAGE-DE-ROUSSILLON,,,38298,,,,,,,,,,,,,,,,,,,2009-06-30,F,,,,,86.23Z,NAFRev2,N
304240518,00015,30424051800015,O,,,,,,true,1,,,,,PETIT LAFITTE,40360,POMAREZ,,,40228,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
304240526,00018,30424052600018,O,,NN,,,,true,1,,50,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,,F,,,,,64.13,NAP,N
304240567,00012,30424056700012,O,,NN,,,,true,1,,,,,MAISON AMPROTTES,40700,LACRABE,,,40138,,,,,,,,,,,,,,,,,,,1992-07-23,F,,,,,02.0B,NAF1993,N
304240575,00023,30424057500023,O,,,,,2019-11-14T14:00:37,true,1,,,,,LA CABANNE,40300,SAINT-LON-LES-MINES,,,40269,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.46,NAP,N
304240633,00012,30424063300012,O,1900-01-01,NN,,,,false,4,,,,,LE BOUGE AU VIN,37230,LUYNES,,,37139,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,01.1C,NAF1993,N
304240633,00020,30424063300020,O,1996-02-15,NN,,,2019-11-14T14:00:35,true,4,,96,,RUE,DE LA CROIX DE PIERRE,37540,SAINT-CYR-SUR-LOIRE,,,37214,,,,,,,,,,,,,,,,,,,2003-02-28,F,,,,,01.1A,NAFRev1,N
304240641,00015,30424064100015,O,,NN,,,,true,1,,112,,RUE,DE LA TOUR DE GASSIES,33520,BRUGES,,,33075,,,,,,,,,,,,,,,,,,,1990-07-03,F,,,,,45.3F,NAF1993,N
304240666,00012,30424066600012,O,1975-01-01,NN,,,2019-11-14T14:00:38,true,1,,152,,BD,DU MASSACRE,44800,SAINT-HERBLAIN,,,44162,,,,,,,,,,,,,,,,,,,1998-07-08,F,,,,,70.2C,NAF1993,N
304240682,00019,30424068200019,O,,NN,,,,true,1,,,,BD,DE LA FERRONAYS,44540,VALLONS-DE-L'ERDRE,,,44180,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,01.1C,NAF1993,N
304240708,00020,30424070800020,O,,NN,,,,true,1,,,,,,74260,LES GETS,,,74134,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,64.44,NAP,N
304240732,00020,30424073200020,O,,NN,,,,true,1,,,,,L'ARDRAIS,35890,LAILLE,,,35139,,,,,,,,,,,,,,,,,,,1992-02-29,F,,,,,20.5A,NAF1993,N
304240773,00024,30424077300024,O,1978-01-01,NN,,,,true,1,,,,,BROSSETTES,43200,LAPTE,,,43114,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,20.3Z,NAF1993,O
304240799,00011,30424079900011,O,,NN,,,2019-11-14T14:00:34,true,1,,,,LD,LES GARDIES,34570,MURVIEL-LES-MONTPELLIER,,,34179,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304240815,00015,30424081500015,O,,NN,,,,true,1,,16,,AV,LOUIS BARTHOU,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,,F,,,,,77.01,NAP,N
304240831,00020,30424083100020,O,,NN,,,2019-02-20T09:20:25,true,1,,38,,RUE,DE CHAROST,44150,ANCENIS-SAINT-GEREON,,,44003,,,,,,,,,,,,,,,,,,,1992-12-01,F,,,,,52.4C,NAF1993,N
304240856,00027,30424085600027,O,,,,,2019-02-21T09:55:51,true,1,,,,RUE,GUILLAUME PELLICIER,34070,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
304240864,00039,30424086400039,O,1987-01-01,NN,,,2006-11-25T09:17:07,true,1,,2,,RUE,DU CANAL,44210,PORNIC,,,44131,,,,,,,,,,,,,,,,,,,2002-09-30,F,,,,,74.1J,NAF1993,N
304240906,00020,30424090600020,O,,NN,,,,true,1,,,,,LA MARTINIERE,44270,MACHECOUL-SAINT-MEME,,,44087,,,,,,,,,,,,,,,,,,,2003-02-06,F,,,,,64.14,NAP,N
304240914,00016,30424091400016,O,,,,,2019-11-14T14:00:38,true,1,,4,,RUE,JEAN DUPLESSIS,44760,LA BERNERIE-EN-RETZ,,,44012,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N
304240930,00012,30424093000012,O,1975-01-01,NN,,,2011-04-28T00:11:32,false,4,,5,,PL,SAINT GERMAIN,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,2001-03-19,F,,,,,70.2C,NAF1993,N
304240930,00020,30424093000020,O,2001-03-19,NN,,,2021-02-23T10:36:44,true,3,,38,,RUE,DU MUGUET,35510,CESSON-SEVIGNE,,,35051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304240955,00019,30424095500019,O,,NN,,,,true,1,,89,,RUE,DES GRAVIERES,33310,LORMONT,,,33249,,,,,,,,,,,,,,,,,,,1990-09-26,F,,,,,55.72,NAP,N
304240989,00018,30424098900018,O,,,,,,true,1,,,,,,46800,SAINT LAURENT LOLMIE,,,46274,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,45.2V,NAF1993,N
304240997,00029,30424099700029,O,,NN,,,2019-11-14T14:00:38,true,1,,15,,RUE,HENRI BARBUSSE,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,17.7C,NAF1993,N
304241011,00010,30424101100010,O,1900-01-01,,,,,true,4,,29,,RUE,MONTESQUIEU,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,70.2C,NAF1993,N
304241029,00012,30424102900012,O,1900-01-01,NN,,,,true,3,,7,,RUE,DES HEROS RESISTANCE,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,1992-09-07,F,,,,,92.7C,NAF1993,N
304241029,00020,30424102900020,O,1985-04-09,,,,,false,3,,,,,RN117,40300,LABATUT,,,40132,,,,,,,,,,,,,,,,,,,1992-09-07,F,,,,,92.7C,NAF1993,N
304241045,00018,30424104500018,O,,NN,,,2019-11-14T14:00:37,true,1,,,,,,40180,RIVIERE-SAAS-ET-GOURBY,,,40244,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304241052,00030,30424105200030,O,1984-09-11,NN,,,,true,1,,3,,RUE,DE MONTGAZON,35410,CHATEAUGIRON,,,35069,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,52.7C,NAF1993,N
304241086,00012,30424108600012,O,1900-01-01,,,,2019-11-14T14:00:38,true,3,,34,,RUE,JOSE FRAPPA,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,62.11,NAP,N
304241136,00015,30424113600015,O,,NN,,,,true,1,,44,,RUE,THIERS,47190,AIGUILLON,,,47004,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,52.4C,NAF1993,N
304241144,00019,30424114400019,O,,,,,2019-11-14T14:00:39,true,1,,,,,BASTARD,47110,ALLEZ-ET-CAZENEUVE,,,47006,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
304241219,00027,30424121900027,O,1981-07-01,NN,,,,true,1,,,,LD,COUCHIRE,33210,BOMMES,,,33060,,,,,,,,,,,,,,,,,,,2002-03-31,F,,,,,45.4F,NAF1993,N
304241235,00023,30424123500023,O,1975-10-01,NN,,,2008-05-15T10:12:57,true,4,,,,,PETIT CHAILLAT,33230,MARANSIN,,,33264,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.21Z,NAFRev2,N
304241268,00032,30424126800032,O,,NN,,,2019-11-14T14:00:38,true,1,,24,,RUE,BORIE,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1991-10-09,F,,,,,55.71,NAP,N
304241318,00027,30424131800027,O,,NN,,,,true,1,,,,LD,BALIAS,47200,VIRAZEIL,,,47326,,,,,,,,,,,,,,,,,,,1981-12-31,F,,,,,64.43,NAP,N
304241326,00038,30424132600038,O,,NN,,,,true,1,,33,,RUE,DU TAUZIN,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,55.72,NAP,N
304241334,00016,30424133400016,O,,,,,,true,1,,,,LD,LES MARTINIERES,44850,LE CELLIER,,,44028,,,,,,,,,,,,,,,,,,,1988-06-07,F,,,,,77.14,NAP,N
304241342,00019,30424134200019,O,,NN,,,2019-11-14T14:00:34,true,1,,156,,RUE,DE LA TRAVERSIERE,34980,SAINT-GELY-DU-FESC,,,34255,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,55.60,NAP,N
304241359,00013,30424135900013,O,,,,,2019-11-14T14:00:40,true,1,,14,,RUE,MARTIGNAC,47800,MIRAMONT-DE-GUYENNE,,,47168,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
304241375,00035,30424137500035,O,1995-03-01,NN,,,2014-07-08T00:12:25,true,5,5 LOT LES GENETS,4,,IMP,DU PONT,34790,GRABELS,,,34116,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,43.99C,NAFRev2,O
304241383,00013,30424138300013,O,1974-01-01,NN,,1071DZ,2019-11-14T14:00:32,true,6,,38,,RUE,VICTOR HUGO,33350,CASTILLON-LA-BATAILLE,,,33108,,,,,,,,,,,,,,,,,,,2016-09-29,F,,,,,10.71D,NAFRev2,N
304241391,00016,30424139100016,O,,,,,,true,1,,,,,DEMI LUNE,47520,LE PASSAGE,,,47201,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
304241417,00019,30424141700019,O,,NN,,,,true,1,,,,,LATAPIE,47140,PENNE D'AGENAIS,,,47203,,,,,,,,,,,,,,,,,,,,F,,,,,55.10,NAP,N
