301682597,00010,30168259700010,O,1976-01-01,NN,,,2019-11-14T14:00:48,true,4,,580,,RUE,DE LA REPUBLIQUE,60280,MARGNY-LES-COMPIEGNE,,,60382,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,47.82Z,NAFRev2,N
301682613,00015,30168261300015,O,1975-01-01,NN,,,2021-06-06T20:06:58,true,3,,17,,RUE,DE LA VIGNE,59100,ROUBAIX,,,59512,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.63Z,NAFRev2,N
301682621,00018,30168262100018,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,D ALSACE,59390,LYS-LEZ-LANNOY,,,59367,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
301682639,00010,30168263900010,O,1975-01-01,NN,,,2019-11-14T14:00:51,true,1,,162,,AV,LEON BLUM,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,1999-05-03,F,,,,,52.7C,NAF1993,N
301682662,00020,30168266200020,O,1900-01-01,NN,,,2019-11-14T14:00:51,true,6,,5,,RUE,MARECHAL FOCH,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,2016-10-25,F,,,,,47.71Z,NAFRev2,N
301682662,00038,30168266200038,O,1900-01-01,,,,2019-11-14T14:00:51,false,3,,10,,RUE,ERNEST RENAN,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,1994-10-01,F,BLUE SHOP,,,,52.4C,NAF1993,N
301682662,00087,30168266200087,O,1987-09-01,NN,,,2019-11-14T14:00:51,false,4,,11,,RUE,ERNEST RENAN,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,1996-12-25,F,MODERATO,,,,52.4C,NAF1993,O
301682688,00017,30168268800017,O,1900-01-01,NN,,,2019-11-14T14:00:51,true,4,,10,,AV,JULIEN,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,85.1C,NAFRev1,N
301682696,00044,30168269600044,O,1986-05-27,NN,,,2019-11-14T14:00:51,false,3,,1,,PL,LOUIS ARAGON,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,2008-01-01,A,TALASSA,,,,68.20B,NAFRev2,N
301682696,00069,30168269600069,O,1989-09-14,NN,,,2021-02-23T10:36:02,true,3,,11,,RUE,SAINT ADJUTOR,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.10A,NAFRev2,N
301682696,00077,30168269600077,O,2011-06-15,,,,2019-11-14T14:00:51,false,2,,29,B,RUE,DU CHEVAL BLANC,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,2014-12-22,F,BAR DE LA MONTAGNE,,,,56.30Z,NAFRev2,N
301682704,00012,30168270400012,O,,,,,2019-11-14T14:00:51,true,1,,,,RUE,MARIVAUX,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.71,NAP,N
301682720,00018,30168272000018,O,,,,,,true,1,,,,RUE,DES LOMBARDS,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
301682738,00010,30168273800010,O,,,,,,true,1,,1,,RUE,DU PONCEAU LUCIEN DUFFULER,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,78.02,NAP,N
301682753,00027,30168275300027,O,,NN,,,2019-02-20T11:42:47,true,1,,17,,RUE,DU MOLINEL,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,82.05,NAP,N
301682787,00017,30168278700017,O,,,,,,true,1,,50,,RUE,ADRIEN MAITRE,60120,BRETEUIL,,,60104,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.12,NAP,N
301682803,00020,30168280300020,O,1992-01-01,NN,,,2019-01-03T14:15:56,true,1,,73,,,GRANDE RUE,26700,PIERRELATTE,,,26235,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,52.4R,NAF1993,N
301682811,00015,30168281100015,O,,,,,,true,1,,,,PL,DE LA MAIRIE,60120,ANSAUVILLERS,,,60017,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,62.43,NAP,N
301682852,00027,30168285200027,O,,NN,,,,true,1,,81,,RUE,VAUBAN,59420,MOUVAUX,,,59421,,,,,,,,,,,,,,,,,,,,F,,,,,87.08,NAP,N
301682860,00038,30168286000038,O,1985-01-01,NN,,,2008-10-20T14:33:55,true,5,,,,CHE,DES ESTELLES,84220,CABRIERES D'AVIGNON,,,84025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.20Z,NAFRev2,N
301682878,00022,30168287800022,O,1993-10-15,NN,,,,true,1,,7,,CHE,DES VIEUX ARBRES,59650,VILLENEUVE D'ASCQ,,,59009,,,,,,,,,,,,,,,,,,,1993-10-15,F,,,,,74.8K,NAF1993,N
301682894,00029,30168289400029,O,1975-12-31,NN,,,2008-01-04T19:16:15,true,3,,57,,CHE,DU HALAGE,60150,THOUROTTE,,,60636,,,,,,,,,,,,,,,,,,,2007-12-31,F,,,,,61.2Z,NAFRev1,N
301682902,00020,30168290200020,O,1990-05-02,NN,,,2019-11-14T14:00:47,true,6,,87,,,HAMEAU DE LYNCK,59630,CAPPELLE-BROUCK,,,59130,,,,,,,,,,,,,,,,,,,2013-08-31,F,,,,,50.40Z,NAFRev2,N
301682969,00011,30168296900011,O,,NN,,,2019-02-20T11:42:47,true,1,,4,,RUE,DE TOURNAI,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,81.21,NAP,N
301682977,00014,30168297700014,O,,,,,2019-11-14T14:00:48,true,1,,7,,RUE,DU CHATEAU,59600,VILLERS-SIRE-NICOLE,,,59627,,,,,,,,,,,,,,,,,,,1991-06-07,F,,,,,67.05,NAP,N
301682993,00011,30168299300011,O,,,,,,true,1,,180,,RUE,D ORROIRE,60400,NOYON,,,60471,,,,,,,,,,,,,,,,,,,1993-06-01,F,,,,,50.2Z,NAF1993,N
301683058,00012,30168305800012,O,,NN,,,2019-02-20T11:42:47,true,1,,51,,RUE,SAINT GABRIEL,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1991-03-24,F,,,,,93.0D,NAF1993,N
301683074,00035,30168307400035,O,,,,,,true,1,,16,,PL,RENE GOBLET,80000,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,15.8C,NAF1993,N
301683108,00015,30168310800015,O,,,,,2019-02-20T11:42:47,true,1,,,,RUE,DE ROUBAIX,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
301683116,00018,30168311600018,O,,NN,,,2019-11-14T14:00:47,true,1,,2,,RUE,DE LA DERIVATION,59128,FLERS-EN-ESCREBIEUX,,,59234,,,,,,,,,,,,,,,,,,,1987-04-16,F,,,,,70.02,NAP,N
301683124,00012,30168312400012,O,1974-01-01,NN,,,,true,4,,6,,RUE,DEMESMAY,59242,TEMPLEUVE-EN-PEVELE,,,59586,,,,,,,,,,,,,,,,,,,2003-07-31,F,,,,,52.4C,NAFRev1,N
301683140,00018,30168314000018,O,,,,,,true,1,,13,B,RUE,CHARLES DEMONCHY,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,66.02,NAP,N
301683165,00015,30168316500015,O,,NN,,,,true,1,,,,,,60120,CHEPOIX,,,60146,,,,,,,,,,,,,,,,,,,1996-09-30,F,,,,,45.4J,NAF1993,N
301683199,00014,30168319900014,O,1975-01-01,NN,,,2019-11-14T14:00:47,true,1,,4,,RUE,DE SECLIN,59139,NOYELLES-LES-SECLIN,,,59437,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,70.2C,NAF1993,N
301683207,00015,30168320700015,O,,,,,,true,1,,,,RUE,DU GENERAL LECLERC,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
301683223,00012,30168322300012,O,,,,,,true,1,,7,,RUE,NATIONALE,59185,PROVIN,,,59477,,,,,,,,,,,,,,,,,,,1988-04-01,F,,,,,84.11,NAP,N
301683231,00015,30168323100015,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,DU MARECHAL LECLERC,59710,PONT-À-MARCQ,,,59466,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
301683249,00025,30168324900025,O,,NN,,,,true,1,,1,,PL,DE LA REPUBLIQUE,59139,WATTIGNIES,,,59648,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
301683264,00016,30168326400016,O,,,,,,true,1,,,,AV,VIRLOGEUX,63200,RIOM,,,63300,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
301683272,00019,30168327200019,O,,,,,,true,1,,,,RUE,DE L'ENFER,60120,CHEPOIX,,,60146,,,,,,,,,,,,,,,,,,,,F,,,,,69.23,NAP,N
301683280,00012,30168328000012,O,1900-01-01,NN,,,2011-01-21T05:43:37,true,4,,21,,RUE,FERME DU CHATEAU,60690,ACHY,,,60004,,,,,,,,,,,,,,,,,,,2011-01-31,F,,,,,86.90D,NAFRev2,N
301683330,00015,30168333000015,O,,,,,,true,1,,,,,LIEU DU PRE GUDET,69480,AMBERIEUX,,,69005,,,,,,,,,,,,,,,,,,,1989-02-01,F,,,,,50.2Z,NAF1993,N
301683363,00016,30168336300016,O,1964-01-01,,,,,true,1,,24,,RUE,DE LA REPUBLIQUE,69430,BEAUJEU,,,69018,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,52.4V,NAF1993,N
301683371,00019,30168337100019,O,,NN,,,,true,1,,,,LD,LA GIRAUDIERE,69690,BESSENAY,,,69021,,,,,,,,,,,,,,,,,,,2001-12-10,F,,,,,51.5N,NAF1993,N
301683397,00014,30168339700014,O,,NN,,,2019-02-20T11:42:47,true,1,,97,,RUE,JACQUEMARS GIELEE,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1992-06-30,F,,,,,80.4A,NAF1993,N
301683405,00015,30168340500015,O,,,,,,true,1,,,,RUE,ROUX SOIGNAT,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
301683421,00020,30168342100020,O,,NN,,,,true,1,,1,,PL,JULES FERRY,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,,F,,,,,84.12,NAP,N
301683462,00016,30168346200016,O,,,,,2019-11-14T14:00:52,true,1,,,,RUE,DES OUSTALOTS,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
301683488,00011,30168348800011,O,,,,,,true,1,,,,QUA,ST BERNARD,64100,BAYONNE,,,64102,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.60,NAP,N
301683496,00048,30168349600048,O,1990-04-01,NN,,,2008-11-07T00:17:44,true,4,,71,,RTE,DE BEAUCAIRE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,93.0D,NAFRev1,O
301683504,00015,30168350400015,O,1900-01-01,NN,,,2008-11-07T00:17:44,true,4,,8,,CRS,D HERBOUVILLE,69004,LYON 4EME,,,69384,,,,,,,,,,,,,,,,,,,1993-06-02,F,,,,,52.2C,NAF1993,N
301683512,00018,30168351200018,O,,NN,,,2019-11-14T14:00:53,true,1,,,,,LES MICOUDS,69910,VILLIE-MORGON,,,69267,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,52.2J,NAF1993,O
301683538,00021,30168353800021,O,1900-01-01,NN,,,,true,4,,18,,RUE,DU BAT D ARGENT,69001,LYON 1ER,,,69381,,,,,,,,,,,,,,,,,,,2003-09-30,F,,,,,85.1C,NAFRev1,N
301683546,00016,30168354600016,O,1974-01-01,NN,,,2007-07-13T03:44:24,true,3,,4,,RUE,OCTAVIO MEY,69005,LYON 5EME,,,69385,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,52.4U,NAFRev1,N
301683553,00020,30168355300020,O,,NN,,,2019-11-14T14:00:53,true,1,,84,,,GRANDE RUE DE SAINT CLAIR,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.6D,NAF1993,N
301683561,00015,30168356100015,O,,,,,,true,1,,,,AV,BARTHELEMY BUYER,69005,LYON 5EME,,,69385,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.12,NAP,N
301683579,00017,30168357900017,O,,,,,,true,1,,,,,GARE DES BROTTEAUX,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
301683587,00028,30168358700028,O,,,,,,true,1,,12,,CRS,VITTON,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
301683595,00013,30168359500013,O,,,,,,true,1,,,,RUE,WALDECK ROUSSEAU,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.10,NAP,N
301683611,00018,30168361100018,O,1974-01-01,,,,2019-11-14T14:00:51,false,5,,,,AV,DE LA MAIRIE,64250,CAMBO-LES-BAINS,,,64160,,,,,,,,,,,,,,,,,,,1999-03-31,F,LARRAMENDY ELECTRO-MENAGER  CUISINES,,,,52.4L,NAF1993,N
301683611,00026,30168361100026,O,1996-02-06,NN,,,2019-11-14T14:00:51,true,4,,,,AV,D ESPAGNE,64250,CAMBO-LES-BAINS,,,64160,,,,,,,,,,,,,,,,,,,2008-01-31,F,,,,,95.22Z,NAFRev2,O
301683629,00010,30168362900010,O,1965-01-01,NN,,,,true,1,,12,,PL,JULES GUESDE,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,2002-03-30,F,,,,,93.0D,NAF1993,N
301683652,00020,30168365200020,O,,NN,,,,true,1,,291,,CRS,EMILE ZOLA,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,1999-12-06,F,,,,,70.2C,NAF1993,N
301683678,00033,30168367800033,O,1989-08-25,NN,,,2008-11-07T00:17:44,true,3,,30,,RUE,THOMAS,69320,FEYZIN,,,69276,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,45.4C,NAFRev1,N
301683686,00036,30168368600036,O,1989-08-25,NN,,,2008-11-07T00:17:44,true,3,,30,,RUE,THOMAS,69320,FEYZIN,,,69276,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,45.4C,NAFRev1,N
301683702,00023,30168370200023,O,,,,,,true,1,,1,,QUAI,ROSENBERG,69700,GIVORS,,,69091,,,,,,,,,,,,,,,,,,,,F,,,,,65.02,NAP,N
301683736,00021,30168373600021,O,,NN,,,,true,1,,19,,AV,DE LA REPUBLIQUE,64200,BIARRITZ,,,64122,,,,,,,,,,,,,,,,,,,1998-07-02,F,,,,,85.1C,NAF1993,N
301683769,00030,30168376900030,O,1996-01-08,NN,,,2014-07-08T00:11:20,true,6,,5,,RUE,DE LA COLOMBETTE,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2013-02-28,F,,,,,18.13Z,NAFRev2,N
301683785,00069,30168378500069,O,,NN,,,,true,1,,60,,CRS,LAFAYETTE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,,F,,,,,67.03,NAP,N
301683793,00022,30168379300022,O,1996-09-10,NN,,,2019-11-14T14:00:12,true,1,,27,,PL,ST VINCENT DE PAUL,01400,CHATILLON-SUR-CHALARONNE,,,01093,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,70.1A,NAF1993,N
301683819,00017,30168381900017,O,1900-01-01,NN,,,2019-11-14T14:00:53,false,4,,14,,AV,MAL FOCH,69230,SAINT-GENIS-LAVAL,,,69204,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,86.21Z,NAFRev2,N
301683819,00058,30168381900058,O,1983-09-26,NN,,,2019-11-14T14:00:53,false,3,,4,,PL,MAL JOFFRE,69230,SAINT-GENIS-LAVAL,,,69204,,,,,,,,,,,,,,,,,,,1994-03-10,F,,,,,85.1C,NAF1993,N
301683819,00066,30168381900066,O,1994-03-10,NN,,,2011-01-09T05:50:13,true,4,,3,,,OLIVIER DE SERRES,07120,RUOMS,,,07201,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,86.21Z,NAFRev2,N
301683827,00010,30168382700010,O,1974-01-01,NN,,,2013-05-18T02:25:38,false,5,,191,,RUE,FRANCIS DE PRESSENSE,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2011-07-31,F,,,,,47.76Z,NAFRev2,N
301683827,00028,30168382700028,O,1949-03-15,NN,,,2013-05-18T02:25:38,true,4,,191,,RUE,FRANCIS DE PRESSENSE,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2011-07-31,F,,,,,81.30Z,NAFRev2,N
301683835,00013,30168383500013,O,1964-01-01,NN,,,2019-11-14T14:00:53,false,5,,78,,,R N,69560,SAINT-ROMAIN-EN-GAL,,,69235,,,,,,,,,,,,,,,,,,,2010-04-15,F,GARAGE SAINT ROMAIN,,,,45.11Z,NAFRev2,N
301683835,00021,30168383500021,O,2010-04-15,,,4520AB,2021-02-23T10:36:02,true,1,,1144,,,R D 386,69560,SAINT-ROMAIN-EN-GAL,,,69235,,,,,,,,,,,,,,,,,,,2010-04-15,A,,,,,45.11Z,NAFRev2,N
301683868,00030,30168386800030,O,2002-12-01,NN,,,2019-11-14T14:00:52,true,4,,7,,RUE,ANTOINE ORLIAC,66740,LAROQUE-DES-ALBERES,,,66093,,,,,,,,,,,,,,,,,,,2004-06-30,F,,,,,45.4J,NAFRev1,N
301683876,00017,30168387600017,O,,,,,,true,1,,,,AV,PIATON,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
301683884,00011,30168388400011,O,,,,,,true,1,,,,,ESP CHARLES DE GAULLE,70200,LURE,,,70310,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,84.12,NAP,N
301683934,00022,30168393400022,O,1900-01-01,NN,,,2019-11-14T14:00:53,false,3,,10,,RUE,LAVOISIER,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,85.1C,NAF1993,O
301683934,00030,30168393400030,O,1999-09-01,NN,,,2008-01-04T19:16:15,true,3,,2,,RUE,DU CLOS SAVARON,69004,LYON 4EME,,,69384,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,70.22Z,NAFRev2,N
301683967,00014,30168396700014,O,,NN,,,,true,1,,,,,CHERVINGES,69400,GLEIZE,,,69092,,,,,,,,,,,,,,,,,,,,F,,,,,56.02,NAP,N
301683975,00017,30168397500017,O,,NN,,,2019-11-14T14:00:54,true,1,,20,,RUE,A BRIAND,70300,SAINT-SAUVEUR,,,70473,,,,,,,,,,,,,,,,,,,,F,,,,,64.24,NAP,N
301683983,00011,30168398300011,O,,NN,,,,true,1,,,,,,63730,LA SAUVETAT,,,63413,,,,,,,,,,,,,,,,,,,1989-07-12,F,,,,,78.02,NAP,N
301684031,00018,30168403100018,O,,,,,2019-11-14T14:00:53,true,1,,,,RTE,DE STRASBOURG,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
301684049,00028,30168404900028,O,1900-01-01,NN,,,2019-11-14T14:00:53,true,4,,335,,BD,GAMBETTA,69400,VILLEFRANCHE-SUR-SAONE,,,69264,,,,,,,,,,,,,,,,,,,2014-06-30,F,,,,,86.90E,NAFRev2,N
301684056,00015,30168405600015,O,1974-01-01,NN,,,2010-08-29T05:16:53,true,4,,18,,RUE,DES FAURES,64100,BAYONNE,,,64102,,,,,,,,,,,,,,,,,,,2010-07-15,F,,,,,47.79Z,NAFRev2,N
301684064,00027,30168406400027,O,1983-11-01,NN,,,2019-11-14T14:00:55,true,5,,9,,CRS,JEAN JAURES,71600,PARAY-LE-MONIAL,,,71342,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301684080,00015,30168408000015,O,1900-01-01,NN,,,2008-10-21T10:29:44,false,4,,,,,,66210,FORMIGUERES,,,66082,,,,,,,,,,,,,,,,,,,2008-09-26,F,,,,,86.90D,NAFRev2,N
301684080,00023,30168408000023,O,2001-01-01,NN,,,2011-01-19T08:39:17,false,4,,8,,AV,DE BALCERE,66210,LES ANGLES,,,66004,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,86.90D,NAFRev2,N
301684080,00031,30168408000031,O,2008-09-26,,,,2011-01-19T08:39:17,true,2,RESIDENCE SAINT MICHEL,,,RUE,DU MOURAILLOU,66210,LES ANGLES,,,66004,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,86.90D,NAFRev2,N
301684098,00025,30168409800025,O,,,,,2019-11-14T14:00:54,true,1,,13,B,RUE,D AUTUN,71140,BOURBON-LANCY,,,71047,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,85.1C,NAF1993,N
301684106,00026,30168410600026,O,,NN,,,2019-11-14T14:00:53,true,1,,,,LD,LES GRANDES BRUYERES,69460,SAINT-ETIENNE-DES-OULLIERES,,,69197,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,65.06,NAP,N
301684130,00018,30168413000018,O,,,,,2019-11-14T14:00:55,true,1,,,,,,71510,SAINT-LEGER-SUR-DHEUNE,,,71442,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.12,NAP,N
301684148,00036,30168414800036,O,1988-11-01,NN,,,,true,1,,15,,RUE,DE MONTVALTIN,71670,LE BREUIL,,,71059,,,,,,,,,,,,,,,,,,,2001-07-23,F,,,,,85.1G,NAF1993,N
301684163,00027,30168416300027,O,1986-01-01,NN,,,2008-01-29T14:05:24,true,3,,7,B,RUE,DE LA MALADIERE,69400,LIMAS,,,69115,,,,,,,,,,,,,,,,,,,2003-09-30,F,,,,,70.2C,NAFRev1,N
301684197,00025,30168419700025,O,,,,,,true,1,,,,,QUARTIER GARRAT,64990,LAHONCE,,,64304,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
301684205,00026,30168420500026,O,,,,,,true,1,,138,,CRS,LAFAYETTE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
301684213,00020,30168421300020,O,,NN,,,,true,1,,,,PL,DE L EGLISE,63700,MONTAIGUT,,,63233,,,,,,,,,,,,,,,,,,,1998-11-30,F,,,,,45.4J,NAF1993,O
301684221,00015,30168422100015,O,,NN,,,2019-11-14T14:00:55,true,1,,,,LD,LES GAUTHERONS,71320,SAINTE-RADEGONDE,,,71474,,,,,,,,,,,,,,,,,,,1990-01-26,F,,,,,62.11,NAP,N
301684239,00025,30168423900025,O,1987-01-01,NN,,,2019-11-14T14:00:55,true,3,,1,,AV,MARX DORMOY,71230,SAINT-VALLIER,,,71486,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301684247,00028,30168424700028,O,,,,,2019-11-14T14:00:55,true,1,,23,,RUE,GAMBETTA,71230,SAINT-VALLIER,,,71486,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,49.01,NAP,N
301684254,00016,30168425400016,O,1900-01-01,NN,,,2012-07-28T10:43:33,true,4,,,,,,71590,GERGY,,,71215,,,,,,,,,,,,,,,,,,,2011-12-25,F,,,,,68.20B,NAFRev2,N
301684262,00027,30168426200027,O,1992-07-01,NN,,4399CZ,2016-04-26T01:39:28,true,5,,,,RUE,DU CHATEAU,71590,GERGY,,,71215,,,,,,,,,,,,,,,,,,,2014-04-25,F,,,,,43.99C,NAFRev2,O
301684312,00046,30168431200046,O,1990-11-07,NN,,,2006-12-15T00:15:09,false,3,,,,,LE BOIS D ABOUT,71670,LE BREUIL,,,71059,,,,,,,,,,,,,,,,,,,1992-09-30,F,,,,,52.6E,NAF1993,N
301684312,00053,30168431200053,O,1993-11-17,NN,,,,false,4,RATTACHEMENT MAIRIE,,,PL,FRANCIS PONGE,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2002-01-02,F,,,,,52.6E,NAF1993,N
301684312,00061,30168431200061,O,2002-01-02,NN,,,2006-11-25T09:13:31,true,3,,14,,,PLAN DE LA VILETTE,34320,NIZAS,,,34184,,,,,,,,,,,,,,,,,,,2006-04-30,F,,,,,52.6E,NAFRev1,N
301684338,00033,30168433800033,O,,,,,,true,1,,31,,RUE,DESAIX,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,77.01,NAP,N
301684353,00024,30168435300024,O,2000-09-01,NN,,,2019-11-14T14:01:02,false,4,,,,PL,DE LA MAIRIE,83600,BAGNOLS-EN-FORET,,,83008,,,,,,,,,,,,,,,,,,,2004-09-30,F,,,,,52.3A,NAFRev1,N
301684353,00032,30168435300032,O,2004-09-30,NN,,,2008-01-04T19:16:16,true,3,,2,,RUE,EMILE PEHANT,44000,NANTES,,,44109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301684379,00011,30168437900011,O,,NN,,,2019-11-14T14:00:55,true,1,,,,,LE BOURG,71160,GILLY-SUR-LOIRE,,,71220,,,,,,,,,,,,,,,,,,,1988-09-15,F,,,,,64.43,NAP,N
301684403,00027,30168440300027,O,1988-01-31,NN,,,2018-04-25T08:35:56,true,4,,47,,RUE,DE LA FERTE,71150,CHAGNY,,,71073,,,,,,,,,,,,,,,,,,,2017-12-11,F,,,,,68.20B,NAFRev2,N
301684411,00020,30168441100020,O,,,,,,true,1,,,,RUE,DE L'HOPITAL,71290,CUISERY,,,71158,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,80.4A,NAF1993,N
301684429,00014,30168442900014,O,1900-01-01,,,,2019-11-14T14:00:53,false,3,,36,,RUE,PIERRE GAY,69150,DECINES-CHARPIEU,,,69275,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,70.2C,NAF1993,N
301684429,00022,30168442900022,O,2001-01-01,NN,,,2019-11-14T14:00:53,true,3,,40,,RUE,PIERRE GAY,69150,DECINES-CHARPIEU,,,69275,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
301684429,00030,30168442900030,O,2003-01-01,NN,,,2015-02-04T15:48:03,false,4,,43,,RUE,FRANKLIN,69002,LYON 2EME,,,69382,,,,,,,,,,,,,,,,,,,2014-06-30,F,,,,,68.20A,NAFRev2,N
301684445,00010,30168444500010,O,,,,,,true,1,,35,,RUE,LESCAR,64140,BILLERE,,,64129,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.70,NAP,N
301684460,00019,30168446000019,O,1900-01-01,NN,,,2019-11-14T14:00:53,true,4,,2,,RUE,VVE CROZET,69240,THIZY-LES-BOURGS,,,69248,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,86.90E,NAFRev2,N
301684494,00018,30168449400018,O,,NN,,,,true,1,,,,,LES CHARMETTES,71500,LOUHANS,,,71263,,,,,,,,,,,,,,,,,,,2002-04-13,F,,,,,70.2A,NAF1993,N
301684502,00026,30168450200026,O,1987-09-01,NN,,,2019-11-14T14:00:53,false,4,,217,,RUE,DE LA REPUBLIQUE,69400,VILLEFRANCHE-SUR-SAONE,,,69264,,,,,,,,,,,,,,,,,,,1998-11-02,F,,,,,85.1E,NAF1993,O
