305101040,00064,30510104000064,O,1987-12-31,NN,,,2019-11-14T14:01:03,false,3,,,,,LES PREAUX,86270,COUSSAY-LES-BOIS,,,86086,,,,,,,,,,,,,,,,,,,2005-11-30,F,,,,,01.1A,NAFRev1,N
305101057,00019,30510105700019,O,1974-01-01,NN,,,2006-11-25T09:18:37,true,4,,1,,PL,LACHAMBEAUDIE,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2004-03-30,F,,,,,55.4A,NAFRev1,O
305101065,00012,30510106500012,O,,NN,,,2019-11-14T14:00:56,true,1,,136,,AV,DU GRAND PORT,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,52.6D,NAF1993,N
305101115,00015,30510111500015,O,1976-01-01,NN,,,2006-11-25T09:18:37,true,4,,,,,GARE,74370,PRINGY,,,74217,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,60.2M,NAFRev1,N
305101131,00012,30510113100012,O,,,,,,true,1,,101,,AV,DE CLICHY,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1993-04-30,F,,,,,55.3A,NAF1993,N
305101149,00014,30510114900014,O,1900-01-01,NN,,,2010-10-19T10:32:35,true,3,,16,,AV,DE VERSAILLES,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,71.11Z,NAFRev2,N
305101164,00013,30510116400013,O,,NN,,,,true,1,,,,,CHEF LIEU,73410,ENTRELACS,,,73010,,,,,,,,,,,,,,,,,,,1998-03-28,F,,,,,70.2C,NAF1993,N
305101172,00016,30510117200016,O,,NN,,,,true,1,,40,,RUE,LEON FROT,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
305101206,00012,30510120600012,O,1976-01-01,NN,,,2021-01-06T08:36:42,true,4,LA PELLE,239,,RTE,DES VERNES,74370,CHARVONNEX,,,74062,,,,,,,,,,,,,,,,,,,2020-12-31,F,,,,,45.11Z,NAFRev2,N
305101255,00019,30510125500019,O,,,,,,true,1,,,,RTE,DE MERS,76260,EU,,,76255,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
305101271,00016,30510127100016,O,,NN,,,2019-11-14T14:00:57,true,1,,,,,LES DIGUES,74800,SAINT-PIERRE-EN-FAUCIGNY,,,74250,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N
305101313,00016,30510131300016,O,,,,,,true,1,,234,,RUE,DE CRIMEE R DE L ESCAUT,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,,,N
305101339,00011,30510133900011,O,,,,,,true,1,,30,,AV,DE FLANDRE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1993-09-30,F,,,,,15.8C,NAF1993,N
305101347,00022,30510134700022,O,,,,,,true,1,,,,RTE,DES VALLEES,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.07,NAP,N
305101354,00010,30510135400010,O,,,,,2019-11-14T14:00:56,true,1,,,,,CASINO,73190,CHALLES-LES-EAUX,,,73064,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,86.09,NAP,N
305101362,00013,30510136200013,O,,,,,,true,1,,,,RUE,DE CRIMEE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.08,NAP,N
305101388,00059,30510138800059,O,1995-09-01,NN,,,,true,1,,475,,CHE,SOUS LE BOIS,73100,TRESSERVE,,,73300,,,,,,,,,,,,,,,,,,,2002-09-30,F,,,,,60.2L,NAF1993,N
305101404,00013,30510140400013,O,1900-01-01,NN,,,2019-11-14T14:00:59,true,4,,,,,LES AULINS,77480,MOUY-SUR-SEINE,,,77325,,,,,,,,,,,,,,,,,,,2012-12-25,F,,,,,01.11Z,NAFRev2,N
305101412,00016,30510141200016,O,,NN,,,,true,1,,3,,RUE,DU LEVANT,74960,CRAN GEVRIER,,,74093,,,,,,,,,,,,,,,,,,,1995-03-31,F,,,,,45.2V,NAF1993,N
305101420,00019,30510142000019,O,,NN,,,,true,1,,7,,RUE,JARDIN,77620,EGREVILLE,,,77168,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,62.42,NAP,N
305101446,00014,30510144600014,O,,NN,,,,true,1,,7,,RUE,JARDIN,77620,EGREVILLE,,,77168,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,52.6D,NAF1993,O
305101453,00036,30510145300036,O,1998-10-05,NN,,,2019-11-14T14:00:57,false,4,,2,,RUE,DU BOUT DES RUES,76690,MONT-CAUVAIRE,,,76443,,,,,,,,,,,,,,,,,,,2003-01-01,F,GRENN GARDEN,,,,01.4B,NAF1993,N
305101453,00044,30510145300044,O,2003-01-01,NN,,4312BA,2016-04-26T01:47:40,true,5,HAMEAU DU BIENNAIS,4,,CHE,DES COLOMBES,76850,ETAIMPUIS,,,76249,,,,,,,,,,,,,,,,,,,2014-12-31,F,,,,,81.30Z,NAFRev2,O
305101479,00015,30510147900015,O,,,,,,true,1,,,,,LA COMBE,74910,CHALLONGES,,,74055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,66.02,NAP,N
305101487,00026,30510148700026,O,,,,,2019-11-14T14:01:04,true,1,,2,,RUE,DE L EGLISE,89140,PONT-SUR-YONNE,,,89309,,,,,,,,,,,,,,,,,,,1990-03-05,F,,,,,64.30,NAP,N
305101495,00011,30510149500011,O,,NN,,,,true,1,,,,,PESEY,74150,THUSY,,,74283,,,,,,,,,,,,,,,,,,,1992-12-23,F,,,,,45.3E,NAF1993,N
305101511,00015,30510151100015,O,1964-01-01,NN,,,,true,1,,4,,RUE,GRANDE,77300,FONTAINEBLEAU,,,77186,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,93.0D,NAF1993,N
305101529,00017,30510152900017,O,,NN,,,2019-11-14T14:00:57,true,1,,,,,MARNY HAUT,74930,PERS-JUSSY,,,74211,,,,,,,,,,,,,,,,,,,2001-03-31,F,,,,,45.4C,NAF1993,N
305101537,00010,30510153700010,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26750,SAINT-PAUL-LES-ROMANS,,,26323,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,70.2C,NAF1993,N
305101545,00013,30510154500013,O,,NN,,,,true,1,,19,,RTE,DE FRANGY,74960,MEYTHET,,,74182,,,,,,,,,,,,,,,,,,,1994-07-31,F,,,,,52.3A,NAF1993,O
305101552,00019,30510155200019,O,,,,,,true,1,,,,,VESONNE,74210,FAVERGES-SEYTHENEX,,,74123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
305101578,00014,30510157800014,O,,,,,,true,1,,8,,PL,DE LA VICTOIRE,72110,BONNETABLE,,,72039,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
305101594,00011,30510159400011,O,1976-01-01,NN,,,,true,1,,80,,RUE,DE LA REPUBLIQUE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,2001-07-31,F,,,,,70.2C,NAF1993,N
305101610,00015,30510161000015,O,1900-01-01,NN,,,2019-11-14T14:00:56,true,3,,1,,RUE,DE LA GUIERCHE,72290,SOULIGNE-SOUS-BALLON,,,72340,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,74.8K,NAFRev1,N
305101693,00011,30510169300011,O,,,,,2019-01-11T10:44:51,true,1,,,,,,27240,BUIS SUR DAMVILLE,,,27416,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.41,NAP,N
305101701,00012,30510170100012,O,,NN,,,,true,1,,,,RTE,NATIONALE 13,27230,FOLLEVILLE,,,27248,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,55.3A,NAF1993,N
305101719,00014,30510171900014,O,,NN,,,,true,1,,67,,AV,DU GENERAL DE GAULLE,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2002-06-12,F,,,,,74.1A,NAF1993,N
305101727,00017,30510172700017,O,,,,,2019-11-14T14:00:27,true,1,,,,RUE,MARECHAL FOCH,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.73,NAP,N
305101735,00028,30510173500028,O,,,,,,true,1,,,,,,72320,MELLERAY,,,72193,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.90,NAP,N
305101743,00014,30510174300014,O,1968-01-01,NN,,,,true,1,,26,,,GRANDE RUE,72200,LA FLECHE,,,72154,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,52.4L,NAF1993,N
305101776,00014,30510177600014,O,,NN,,,,true,1,,22,,RUE,FRANKLIN D ROOSEVELT,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
305101800,00020,30510180000020,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,QUARTIER ROCHAS ROSETTE,26540,MOURS-SAINT-EUSEBE,,,26218,,,,,,,,,,,,,,,,,,,,F,,,,,57.05,NAP,N
305101818,00048,30510181800048,O,1999-08-20,,,,2011-04-28T00:11:46,false,3,,45,,RUE,KERAMPERE,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,2000-07-13,F,,,,,74.2A,NAF1993,N
305101818,00055,30510181800055,O,2006-04-01,,,,2019-11-14T14:00:29,true,2,,6,,RUE,VICTOR HUGO,29480,LE RELECQ-KERHUON,,,29235,,,,,,,,,,,,,,,,,,,2007-06-01,F,,,,,92.3A,NAFRev1,N
305101826,00017,30510182600017,O,,NN,,,2019-11-14T14:00:56,true,1,,,,LD,LA COTE,74300,CHATILLON-SUR-CLUSES,,,74064,,,,,,,,,,,,,,,,,,,1992-06-30,F,,,,,28.5C,NAF1993,N
305101834,00037,30510183400037,O,1989-01-01,NN,,,2008-04-26T08:42:44,true,5,,2,,RUE,EMILE LABICHE,28700,AUNEAU-BLEURY-SAINT-SYMPHORIEN,,,28015,,,,,,,,,,,,,,,,,,,2006-07-31,F,,,,,55.1E,NAFRev1,O
305101842,00014,30510184200014,O,,,,,,true,1,,,,,HALLES DU PILIER ROUGE,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,62.11,NAP,N
305101883,00034,30510188300034,O,1980-08-16,NN,,,2019-11-14T14:00:29,true,5,LD MARSAUCEUX,9,,RUE,DE LA LIBERATION,28500,MEZIERES-EN-DROUAIS,,,28251,,,,,,,,,,,,,,,,,,,2014-03-31,F,,,,,43.99C,NAFRev2,O
305101891,00011,30510189100011,O,,NN,,,,true,1,,,,,VOIR 607 212 297,74440,MORILLON,,,74190,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
305101909,00011,30510190900011,O,,NN,,,,true,1,,40,,RUE,PERTUISET,74130,BONNEVILLE,,,74042,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
305101917,00014,30510191700014,O,1976-01-01,NN,,,2019-11-14T14:00:29,true,3,,,,LD,GUERNALAY,29940,LA FORET-FOUESNANT,,,29057,,,,,,,,,,,,,,,,,,,2004-02-01,F,,,,,01.1A,NAFRev1,N
305101925,00017,30510192500017,O,,,,,2019-11-14T14:00:29,true,1,,,,,GUERNALAY,29940,LA FORET-FOUESNANT,,,29057,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,01.4A,NAF1993,N
305101933,00011,30510193300011,O,1976-01-01,NN,,,2019-11-14T14:00:29,true,3,,,,,GUERNALAY,29940,LA FORET-FOUESNANT,,,29057,,,,,,,,,,,,,,,,,,,2006-08-31,F,,,,,01.4B,NAFRev1,N
305101958,00018,30510195800018,O,,,,,2019-11-14T14:00:57,true,1,,,,PL,DE LA GRENETTE,74800,LA ROCHE-SUR-FORON,,,74224,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
305101974,00023,30510197400023,O,1988-11-18,NN,,,,true,1,,,,,REST AR PIC,29650,GUERLESQUIN,,,29067,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,26.7Z,NAF1993,N
305102006,00015,30510200600015,O,,NN,,,2019-11-14T14:00:28,true,1,,39,,RTE,DE CHAMBRAY,27950,SAINT-MARCEL,,,27562,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,55.71,NAP,N
305102022,00012,30510202200012,O,,NN,,,,true,1,,,,,LES MONILLES,74470,BELLEVAUX,,,74032,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,67.01,NAP,N
305102030,00015,30510203000015,O,1976-01-01,NN,,,2008-01-04T19:34:06,true,3,,5,,QUAI,JEAN JAURES,29770,AUDIERNE,,,29003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
305102055,00020,30510205500020,O,,,,,,true,1,,,,RUE,DU MONTAFOIN,72200,LA FLECHE,,,72154,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.12,NAP,N
305102121,00038,30510212100038,O,1985-07-01,NN,,,,true,4,,13,,CRS,DE TOURNON,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,67.2Z,NAF1993,N
305102154,00013,30510215400013,O,,NN,,,,true,1,,8,,QUAI,DE LA MONNAIE,33800,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
305102162,00040,30510216200040,O,,NN,,,,true,1,,93,,RUE,ANTOINE MONIER,33100,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,55.73,NAP,N
305102196,00048,30510219600048,O,1990-10-04,NN,,,2011-01-12T05:40:23,true,4,,68,,RUE,DU PALAIS GALLIEN,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,86.22C,NAFRev2,N
305102204,00024,30510220400024,O,,,,,,true,1,,12,,RUE,DU MARECHAL JOFFRE,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
305102238,00014,30510223800014,O,,,,,2019-11-14T14:00:30,true,1,,,,PL,AUGUSTE MALLET,30200,BAGNOLS-SUR-CEZE,,,30028,,,,,,,,,,,,,,,,,,,,F,,,,,64.43,NAP,N
305102246,00017,30510224600017,O,,,,,2019-11-14T14:00:30,true,1,,,,,,30700,SAINT-VICTOR-DES-OULES,,,30301,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
305102279,00018,30510227900018,O,,,,,,true,1,,,,,GRAND RUE,30510,GENERAC,,,30128,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
305102295,00048,30510229500048,O,1989-05-02,NN,,,,false,3,,13,,RUE,SAINT EXUPERY,33500,LIBOURNE,,,33243,,,,,,,,,,,,,,,,,,,1993-07-01,F,,,,,85.1C,NAF1993,N
305102295,00055,30510229500055,O,1993-07-01,NN,,,2007-05-19T08:37:12,false,4,,1,,RUE,GEORGES GUYNEMER,33500,LIBOURNE,,,33243,,,,,,,,AV,DU GENERAL DE GAULLE,33500,LIBOURNE,,,33243,,,,,2007-04-10,F,,,,,85.1C,NAFRev1,O
305102295,00071,30510229500071,O,2007-04-10,,,,2015-07-20T13:52:51,false,3,,113,,AV,DE L EPINETTE,33500,LIBOURNE,,,33243,,,,,,,,,,,,,,,,,,,2009-03-31,F,,,,,86.21Z,NAFRev2,N
305102295,00089,30510229500089,O,2015-07-01,,,,2021-02-23T10:37:01,true,1,,65,,CHE,DU PRADOT,33750,NERIGEAN,,,33303,,,,,,,,,,,,,,,,,,,2015-04-01,A,,,,,86.21Z,NAFRev2,N
305102345,00017,30510234500017,O,,NN,,,,true,1,,3,,PL,CARNOT,30127,BELLEGARDE,,,30034,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
305102352,00013,30510235200013,O,,,,,,true,1,,3,,RUE,DE LA CROIX DE MONJOUS,33170,GRADIGNAN,,,33192,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,84.14,NAP,N
305102378,00018,30510237800018,O,,NN,,,2019-11-14T14:00:29,true,1,,,,,FEUNTEUNIC AN DU,29800,SAINT-THONAN,,,29268,,,,,,,,,,,,,,,,,,,1988-08-31,F,,,,,55.73,NAP,N
305102386,00011,30510238600011,O,1900-01-01,,,,2019-11-14T14:00:30,true,2,,,,,,30440,SAINT-BRESSON,,,30238,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,01.1A,NAF1993,N
305102394,00031,30510239400031,O,1984-04-26,NN,,,,false,4,,25,,PL,CHARLES DE GAULLE,29600,MORLAIX,,,29151,,,,,,,,,,,,,,,,,,,1998-12-31,F,SCP GOURIOU COTRIAN,,,,74.1A,NAF1993,N
305102394,00056,30510239400056,O,2010-01-01,,,,2021-02-23T10:37:01,true,1,,5,,CITE,D ANTIN,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,2010-01-01,A,,,,,70.10Z,NAFRev2,N
305102428,00011,30510242800011,O,1964-01-01,NN,,,2019-11-14T14:00:30,true,1,,16,,RUE,AMIRAL SAP,30170,SAINT-HIPPOLYTE-DU-FORT,,,30263,,,,,,,,,,,,,,,,,,,2002-12-01,F,,,,,51.3A,NAF1993,O
305102436,00014,30510243600014,O,,,,,,true,1,,,,PL,DE LA PREVOTE,33670,CREON,,,33140,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,84.10,NAP,N
305102469,00049,30510246900049,O,,NN,,,,true,1,,,,,MOULIN DU CRANN,29540,SPEZET,,,29278,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,64.13,NAP,N
305102477,00026,30510247700026,O,,,,,2019-11-14T14:00:29,true,1,,92,,,GRANDE RUE,28210,VILLEMEUX-SUR-EURE,,,28415,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,54.01,NAP,N
305102493,00015,30510249300015,O,,,,,,true,1,,,,RUE,DUGUESCLIN,29260,LESNEVEN,,,29124,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.01,NAP,N
305102501,00023,30510250100023,O,1981-08-01,NN,,,2019-11-14T14:00:29,true,4,,47,,RUE,DU TREGOR,29600,PLOURIN-LES-MORLAIX,,,29207,,,,,,,,,,,,,,,,,,,2008-03-31,F,,,,,43.21A,NAFRev2,N
305102527,00010,30510252700010,O,,NN,,,,true,1,,,,SQ,DE LA COURONNE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1994-06-24,F,,,,,52.4X,NAF1993,N
305102543,00025,30510254300025,O,1994-02-01,NN,,,2021-02-23T10:37:01,true,3,,29,,AV,PIERRE BROSSOLETTE,33110,LE BOUSCAT,,,33069,,,,,,,,,,,,,,,,,,,2008-01-01,A,MEMBRE SDF,,,,68.20A,NAFRev2,N
305102543,00033,30510254300033,O,1996-10-10,NN,,,2019-11-14T14:01:06,false,3,FCC - PONTON DU BAKOUA,,,,ANSE MITAN,97229,LES TROIS-ILETS,,,97231,,,,,,,,,,,,,,,,,,,2008-01-01,A,COPROPRIETE MARITIME - PEARL SARABANDE,,,,66.19A,NAFRev2,N
305102550,00012,30510255000012,O,,NN,,,,true,1,,34,,RUE,SAINT HIPPOLYTE,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,64.43,NAP,N
305102584,00011,30510258400011,O,,,,,,true,1,,,,LD,MENEZ LEON,29260,PLOUDANIEL,,,29179,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.02,NAP,N
305102618,00017,30510261800017,O,,NN,,,,true,1,,27,,,CENTRE COMMERCIAL DE CHOIS,33610,CESTAS,,,33122,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,85.1E,NAF1993,O
305102626,00028,30510262600028,O,1900-01-01,NN,,,2019-11-14T14:00:28,true,3,,18,,RUE,DU HAUT PERREUX,28200,CONIE-MOLITARD,,,28106,,,,,,,,,,,,,,,,,,,2007-12-15,F,,,,,92.3F,NAFRev1,N
305102634,00022,30510263400022,O,,NN,,,,true,1,,,,BD,DE LA LIBERATION,47150,MONFLANQUIN,,,47175,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,92.3H,NAF1993,N
305102642,00017,30510264200017,O,1900-01-01,NN,,,2015-07-15T13:15:24,true,4,,49,,AV,PASTEUR,33600,PESSAC,,,33318,,,,,,,,,,,,,,,,,,,2015-06-29,F,,,,,86.21Z,NAFRev2,N
305102683,00011,30510268300011,O,,,,,,true,1,,21,,RUE,REPUBLIQUE,28320,GAS,,,28172,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
305102709,00014,30510270900014,O,,,,,2019-11-14T14:00:29,true,1,,11,,RUE,DE LABORDE,28340,LA FERTE-VIDAME,,,28149,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
305102717,00066,30510271700066,O,2001-07-01,NN,,,2006-11-25T09:18:37,true,3,RESIDENCE GREEN PARK,9,,RUE,VICTOR SEGALEN,56300,PONTIVY,,,56178,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,52.6E,NAFRev1,N
305102725,00010,30510272500010,O,1900-01-01,NN,,,2006-10-27T00:07:00,false,6,,38,,RUE,DE LA LANDILLE,33290,BLANQUEFORT,,,33056,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,74.1J,NAFRev1,N
305102725,00028,30510272500028,O,2004-01-01,NN,,,2007-05-19T08:37:12,false,3,,17,,RUE,DE LA RENNEY,33290,BLANQUEFORT,,,33056,,,,,,,,,,,,,,,,,,,2005-11-30,F,,,,,85.1C,NAFRev1,N
305102725,00036,30510272500036,O,2005-11-30,,,,2017-05-04T01:57:05,false,3,,,,RTE,DES POIDS LOURDS,47220,ASTAFFORT,,,47015,,,,,,,,,,,,,,,,,,,2015-03-09,F,,,,,86.21Z,NAFRev2,O
305102725,00044,30510272500044,O,2015-03-09,NN,,,2020-02-03T16:01:45,false,2,MAISON MEDICALE,,,RTE,MIRADOUX,47220,ASTAFFORT,,,47015,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,86.21Z,NAFRev2,O
305102725,00051,30510272500051,O,2019-03-01,,,,2020-02-03T16:01:45,true,1,LES VIGNES OCEANES,16,,RUE,LOUIS BLERIOT,40130,CAPBRETON,,,40065,,,,,,,,,,,,,,,,,,,2019-03-01,A,,,,,86.21Z,NAFRev2,N
305102758,00011,30510275800011,O,,,,,,true,1,,,,RUE,MALAKOFF,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
305102766,00014,30510276600014,O,,,,,,true,1,,,,,,32140,MONT D'ASTARAC,,,32280,,,,,,,,,,,,,,,,,,,1987-10-30,F,,,,,55.71,NAP,N
305102774,00018,30510277400018,O,1900-01-01,,,,,true,3,SDFI MAIRIE,41,,PL,DES OTAGES,29600,MORLAIX,,,29151,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,52.6E,NAF1993,N
305102782,00011,30510278200011,O,1900-01-01,NN,,,,false,3,SDFI MAIRIE,,,PL,DES OTAGES,29600,MORLAIX,,,29151,,,,,,,,,,,,,,,,,,,1992-02-01,F,,,,,52.6E,NAF1993,N
305102782,00029,30510278200029,O,1992-02-01,NN,,,2019-11-14T14:00:29,true,3,RATTACHEMENT MAIRIE,,,,MAIRIE,29150,PORT-LAUNAY,,,29222,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,52.6E,NAFRev1,N
305102816,00017,30510281600017,O,,NN,,,,true,1,,84,,GR,HAUTE,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
305102865,00014,30510286500014,O,,NN,,,,true,1,,20,,RUE,MALAKOFF,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,1986-01-06,F,,,,,81.21,NAP,N
305102873,00018,30510287300018,O,,NN,,,,true,1,,8,,RUE,DU GRAND SAINT JEAN,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,64.46,NAP,N
305102881,00011,30510288100011,O,,NN,,,,true,1,,,,RUE,JEAN MICHEL HERAULT,28100,DREUX,,,28134,,,,,,,,,,,,,,,,,,,,F,,,,,64.43,NAP,N
305102899,00054,30510289900054,O,1900-01-01,NN,,,2011-04-28T00:11:46,false,3,,87,,AV,LEOPOLD HEDER,97300,CAYENNE,,,97302,,,,,,,,,,,,,,,,,,,1997-10-31,F,,,,,15.8B,NAF1993,O
305102899,00062,30510289900062,O,2009-03-10,,,,2012-11-09T00:12:34,true,2,,17,,RUE,DES BERGES,31520,RAMONVILLE-SAINT-AGNE,,,31446,,,,,,,,,,,,,,,,,,,2011-06-30,F,,,,,56.10C,NAFRev2,N
305102907,00048,30510290700048,O,1998-01-16,NN,,,2019-11-14T14:00:29,true,1,,14,,PL,DE L'EGLISE,29410,PLEYBER-CHRIST,,,29163,,,,,,,,,,,,,,,,,,,2001-01-15,F,,,,,55.3A,NAF1993,O
305102980,00029,30510298000029,O,1982-01-01,01,2018,4332AA,2020-08-25T10:23:03,true,5,,,,,ZONE INDUSTRIELLE,32800,EAUZE,,,32119,,,,,,,,,,,,,,,,,,,2019-02-04,F,,,,,43.32A,NAFRev2,O
305102998,00013,30510299800013,O,1976-01-01,NN,,,2010-08-06T10:13:04,true,3,,39,,RUE,VINCENT FAITA,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
305103012,00012,30510301200012,O,,NN,,,,true,1,,,,,BOURG,35610,SAINS,,,35248,,,,,,,,,,,,,,,,,,,,F,,,,,65.02,NAP,N
305103020,00015,30510302000015,O,1900-01-01,NN,,,2009-06-27T03:42:34,true,4,,15,,RUE,NOILHAN,32130,SAMATAN,,,32410,,,,,,,,,,,,,,,,,,,2007-11-30,F,,,,,93.0D,NAFRev1,O
305103038,00041,30510303800041,O,,NN,,,,true,1,,10,,RUE,EMILE GENTIL,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1992-10-31,F,,,,,70.3A,NAF1993,N
305103046,00010,30510304600010,O,,NN,,,,true,1,,20,,RUE,MALAKOFF,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
305103053,00024,30510305300024,O,1987-09-01,NN,,,2010-04-13T06:58:01,true,4,,15,,RUE,PIERRE BROSSOLETTE,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,2010-04-01,F,,,,,86.22C,NAFRev2,N
305103079,00045,30510307900045,O,2002-01-18,NN,,,2019-11-14T14:00:21,false,4,,3,,RUE,DE L'ARQUEBUSE,17420,SAINT-PALAIS-SUR-MER,,,17380,,,,,,,,,,,,,,,,,,,2003-11-01,F,LE GRENIER DE LEA,,,,52.5Z,NAFRev1,N
305103079,00052,30510307900052,O,2003-11-01,NN,,,2019-11-14T14:00:21,false,6,2 BIS,2,B,RTE,DE LA TREMBLADE,17570,SAINT-AUGUSTIN,,,17311,,,,,,,,,,,,,,,,,,,2011-09-10,F,LE GRENIER DE LEA,,,,47.89Z,NAFRev2,N
305103079,00060,30510307900060,O,2011-09-10,,,,2021-02-23T10:37:01,true,1,,1,,RUE,DES IRIS,17570,SAINT-AUGUSTIN,,,17311,,,,,,,,,,,,,,,,,,,2011-09-10,A,,,,,47.89Z,NAFRev2,N
305103095,00017,30510309500017,O,,,,,,true,1,,,,RUE,SOLFERINO,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
305103103,00019,30510310300019,O,,NN,,,,true,1,,25,,AV,GAMBETTA,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,51.6K,NAF1993,N
